t,s,w
t1181,0.718,0.142
t1182,0.474,0.105
t1183,0.332,0.086
t1184,0.344,0.099
t1185,0.14,0.084
t1186,0.005,0.07
t1187,0,0.063
t1188,0,0.035
t1189,0,0.011
t1190,0,0.003
t1191,0,0.002
t1192,0,0.005
t1193,0,0.013
t1194,0,0.025
t1195,0,0.039
t1196,0,0.059
t1197,0,0.081
t1198,0,0.107
t1199,0.002,0.139
t1200,0.164,0.158
t1201,0.403,0.239
t1202,0.598,0.211
t1203,0.716,0.126
t1204,0.714,0.084
t1205,0.591,0.04
t1206,0.407,0.033
t1207,0.282,0.046
t1208,0.175,0.055
t1209,0.061,0.04
t1210,0.002,0.025
t1211,0,0.016
t1212,0,0.012
t1213,0,0.002
t1214,0,0
t1215,0,0
t1216,0,0
t1217,0,0.008
t1218,0,0.025
t1219,0,0.041
t1220,0,0.067
t1221,0,0.101
t1222,0,0.179
t1223,0.004,0.3
t1224,0.196,0.191
t1225,0.443,0.144
t1226,0.602,0.115
t1227,0.676,0.034
t1228,0.686,0.035
t1229,0.649,0.048
t1230,0.536,0.06
t1231,0.395,0.065
t1232,0.222,0.061
t1233,0.076,0.08
t1234,0.002,0.133
t1235,0,0.127
t1236,0,0.098
t1237,0,0.066
t1238,0,0.02
t1239,0,0.002
t1240,0,0
t1241,0,0
t1242,0,0
t1243,0,0.007
t1244,0,0.016
t1245,0,0.015
t1246,0,0.008
t1247,0,0.004
t1248,0.021,0.004
t1249,0.087,0.003
t1250,0.154,0.006
t1251,0.193,0.008
t1252,0.245,0.008
t1253,0.3,0.007
t1254,0.336,0.005
t1255,0.322,0.004
t1256,0.248,0.004
t1257,0.107,0.002
t1258,0.004,0.001
t1259,0,0
t1260,0,0
t1261,0,0.001
t1262,0,0.01
t1263,0,0.046
t1264,0,0.079
t1265,0,0.112
t1266,0,0.144
t1267,0,0.156
t1268,0,0.172
t1269,0,0.211
t1270,0,0.275
t1271,0.004,0.335
t1272,0.179,0.334
t1273,0.394,0.25
t1274,0.608,0.228
t1275,0.765,0.108
t1276,0.813,0.038
t1277,0.799,0.015
t1278,0.735,0.003
t1279,0.607,0.001
t1280,0.419,0.001
t1281,0.184,0.004
t1282,0.011,0.024
t1283,0,0.029
t1284,0,0.02
t1285,0,0.008
t1286,0,0.001
t1287,0,0
t1288,0,0.001
t1289,0,0.006
t1290,0,0.016
t1291,0,0.03
t1292,0,0.04
t1293,0,0.034
t1294,0,0.029
t1295,0.006,0.026
t1296,0.196,0.019
t1297,0.423,0.003
t1298,0.599,0
t1299,0.654,0
t1300,0.689,0
t1301,0.769,0
t1302,0.68,0
t1303,0.309,0
t1304,0.091,0.003
t1305,0.022,0.084
t1306,0,0.157
t1307,0,0.195
t1308,0,0.201
t1309,0,0.195
t1310,0,0.158
t1311,0,0.123
t1312,0,0.09
t1313,0,0.065
t1314,0,0.047
t1315,0,0.025
t1316,0,0.008
t1317,0,0.001
t1318,0,0.001
t1319,0.003,0.009
t1320,0.112,0.027
t1321,0.304,0.017
t1322,0.42,0.008
t1323,0.495,0.013
t1324,0.663,0.014
t1325,0.678,0.018
t1326,0.619,0.032
t1327,0.493,0.067
t1328,0.318,0.131
t1329,0.116,0.259
t1330,0.005,0.423
t1331,0,0.438
t1332,0,0.405
t1333,0,0.389
t1334,0,0.334
t1335,0,0.238
t1336,0,0.153
t1337,0,0.078
t1338,0,0.029
t1339,0,0.005
t1340,0,0.001
t1341,0,0.02
t1342,0,0.086
t1343,0.004,0.143
t1344,0.136,0.182
t1345,0.344,0.144
t1346,0.511,0.106
t1347,0.424,0.106
t1348,0.307,0.11
t1349,0.231,0.099
t1350,0.188,0.063
t1351,0.146,0.05
t1352,0.07,0.061
t1353,0.033,0.076
t1354,0.001,0.09
t1355,0,0.084
t1356,0,0.068
t1357,0,0.054
t1358,0,0.044
t1359,0,0.044
t1360,0,0.047
t1361,0,0.027
t1362,0,0.011
t1363,0,0.011
t1364,0,0.018
t1365,0,0.019
t1366,0,0.023
t1367,0.002,0.038
t1368,0.08,0.064
t1369,0.227,0.072
t1370,0.374,0.074
t1371,0.407,0.06
t1372,0.421,0.049
t1373,0.436,0.042
t1374,0.299,0.026
t1375,0.22,0.01
t1376,0.134,0.005
t1377,0.061,0.003
t1378,0.004,0.003
t1379,0,0.001
t1380,0,0
t1381,0,0
t1382,0,0.001
t1383,0,0.022
t1384,0,0.101
t1385,0,0.189
t1386,0,0.238
t1387,0,0.244
t1388,0,0.22
t1389,0,0.201
t1390,0,0.179
t1391,0.003,0.111
t1392,0.024,0.039
t1393,0.16,0.027
t1394,0.16,0.007
t1395,0.29,0.001
t1396,0.501,0
