t,s,w
t503,0,0.38
t504,0.096,0.302
t505,0.292,0.196
t506,0.54,0.119
t507,0.676,0.117
t508,0.703,0.157
t509,0.693,0.214
t510,0.617,0.255
t511,0.452,0.253
t512,0.234,0.237
t513,0.028,0.223
t514,0,0.173
t515,0,0.131
t516,0,0.115
t517,0,0.112
t518,0,0.106
t519,0,0.101
t520,0,0.103
t521,0,0.121
t522,0,0.133
t523,0,0.158
t524,0,0.224
t525,0,0.322
t526,0,0.444
t527,0,0.536
t528,0.138,0.566
t529,0.38,0.479
t530,0.579,0.466
t531,0.702,0.556
t532,0.742,0.534
t533,0.731,0.479
t534,0.652,0.457
t535,0.497,0.465
t536,0.266,0.461
t537,0.036,0.442
t538,0,0.413
t539,0,0.363
t540,0,0.328
t541,0,0.295
t542,0,0.256
t543,0,0.215
t544,0,0.191
t545,0,0.174
t546,0,0.165
t547,0,0.162
t548,0,0.149
t549,0,0.132
t550,0,0.108
t551,0,0.089
t552,0.169,0.072
t553,0.395,0.038
t554,0.588,0.005
t555,0.701,0
t556,0.707,0
t557,0.628,0
t558,0.436,0
t559,0.235,0
t560,0.113,0.001
t561,0.018,0.011
t562,0,0.058
t563,0,0.179
t564,0,0.342
t565,0,0.483
t566,0,0.585
t567,0,0.634
t568,0,0.682
t569,0,0.713
t570,0,0.746
t571,0,0.798
t572,0,0.86
t573,0,0.911
t574,0,0.918
t575,0,0.914
t576,0.176,0.906
t577,0.428,0.906
t578,0.624,0.907
t579,0.745,0.89
t580,0.788,0.879
t581,0.773,0.878
t582,0.692,0.888
t583,0.535,0.904
t584,0.307,0.914
t585,0.051,0.91
t586,0,0.875
t587,0,0.832
t588,0,0.781
t589,0,0.738
t590,0,0.715
t591,0,0.705
t592,0,0.734
t593,0,0.777
t594,0,0.8
t595,0,0.802
t596,0,0.788
t597,0,0.76
t598,0,0.694
t599,0,0.601
t600,0.219,0.502
t601,0.451,0.362
t602,0.642,0.295
t603,0.757,0.243
t604,0.805,0.187
t605,0.789,0.167
t606,0.709,0.179
t607,0.554,0.172
t608,0.327,0.145
t609,0.06,0.128
t610,0,0.108
t611,0,0.069
t612,0,0.041
