t,s,w
t841,0.184,0.13
t842,0.229,0.035
t843,0.263,0.017
t844,0.307,0.009
t845,0.297,0.017
t846,0.265,0.128
t847,0.314,0.16
t848,0.245,0.061
t849,0.147,0.019
t850,0.012,0.028
t851,0,0.062
t852,0,0.102
t853,0,0.118
t854,0,0.129
t855,0,0.144
t856,0,0.186
t857,0,0.266
t858,0,0.353
t859,0,0.379
t860,0,0.252
t861,0,0.144
t862,0,0.142
t863,0,0.208
t864,0.057,0.198
t865,0.223,0.088
t866,0.433,0.042
t867,0.563,0.017
t868,0.619,0.009
t869,0.637,0.008
t870,0.514,0.004
t871,0.312,0.006
t872,0.186,0.014
t873,0.058,0.06
t874,0.001,0.139
t875,0,0.189
t876,0,0.22
t877,0,0.315
t878,0,0.491
t879,0,0.639
t880,0,0.682
t881,0,0.566
t882,0,0.449
t883,0,0.522
t884,0,0.639
t885,0,0.73
t886,0,0.727
t887,0,0.706
t888,0.002,0.723
t889,0.033,0.765
t890,0.107,0.778
t891,0.208,0.751
t892,0.304,0.711
t893,0.326,0.71
t894,0.29,0.749
t895,0.225,0.77
t896,0.143,0.786
t897,0.045,0.716
t898,0,0.553
t899,0,0.514
t900,0,0.556
t901,0,0.69
t902,0,0.75
t903,0,0.756
t904,0,0.727
t905,0,0.746
t906,0,0.742
t907,0,0.724
t908,0,0.69
t909,0,0.624
t910,0,0.544
t911,0,0.481
t912,0.026,0.46
t913,0.117,0.484
t914,0.179,0.425
t915,0.206,0.338
t916,0.18,0.312
t917,0.201,0.355
t918,0.231,0.422
t919,0.196,0.479
t920,0.123,0.471
t921,0.035,0.352
t922,0.001,0.259
t923,0,0.259
t924,0,0.295
t925,0,0.302
t926,0,0.308
t927,0,0.296
t928,0,0.251
t929,0,0.201
t930,0,0.176
t931,0,0.146
t932,0,0.146
t933,0,0.16
t934,0,0.193
t935,0,0.214
t936,0.024,0.228
t937,0.104,0.353
t938,0.185,0.459
t939,0.249,0.488
t940,0.326,0.464
t941,0.364,0.408
t942,0.302,0.367
t943,0.231,0.366
t944,0.144,0.398
t945,0.065,0.413
t946,0.004,0.293
t947,0,0.225
t948,0,0.201
t949,0,0.189
t950,0,0.192
t951,0,0.204
t952,0,0.243
t953,0,0.278
t954,0,0.27
t955,0,0.271
t956,0,0.254
t957,0,0.206
t958,0,0.169
t959,0,0.17
t960,0.025,0.19
t961,0.114,0.253
t962,0.198,0.288
t963,0.247,0.259
t964,0.269,0.213
t965,0.278,0.171
t966,0.251,0.144
t967,0.206,0.133
t968,0.148,0.135
t969,0.062,0.136
t970,0.003,0.098
t971,0,0.062
t972,0,0.035
t973,0,0.016
t974,0,0.008
t975,0,0.003
t976,0,0.002
t977,0,0.003
t978,0,0.003
t979,0,0.001
t980,0,0
t981,0,0
t982,0,0
t983,0,0
t984,0.036,0.003
t985,0.149,0.031
t986,0.275,0.048
t987,0.396,0.029
t988,0.552,0.01
t989,0.676,0.002
t990,0.619,0
t991,0.509,0.001
t992,0.324,0.006
t993,0.152,0.042
t994,0.015,0.129
t995,0,0.203
t996,0,0.234
t997,0,0.225
t998,0,0.165
t999,0,0.098
t1000,0,0.074
t1001,0,0.072
t1002,0,0.067
t1003,0,0.056
t1004,0,0.042
t1005,0,0.027
t1006,0,0.012
t1007,0,0.003
t1008,0.027,0
t1009,0.067,0.001
t1010,0.109,0.005
t1011,0.156,0.008
t1012,0.205,0.011
t1013,0.223,0.012
t1014,0.214,0.011
t1015,0.187,0.009
t1016,0.131,0.013
t1017,0.061,0.026
t1018,0.003,0.036
t1019,0,0.042
t1020,0,0.036
t1021,0,0.032
t1022,0,0.031
t1023,0,0.032
t1024,0,0.046
t1025,0,0.086
t1026,0,0.112
t1027,0,0.112
t1028,0,0.112
t1029,0,0.122
t1030,0,0.12
t1031,0,0.117
t1032,0.016,0.127
t1033,0.084,0.168
t1034,0.158,0.238
t1035,0.226,0.362
t1036,0.252,0.413
t1037,0.264,0.433
t1038,0.245,0.405
t1039,0.151,0.154
t1040,0.112,0.18
t1041,0.06,0.135
t1042,0.002,0.082
t1043,0,0.08
t1044,0,0.077
t1045,0,0.057
t1046,0,0.048
t1047,0,0.061
t1048,0,0.095
t1049,0,0.128
t1050,0,0.196
t1051,0,0.266
t1052,0,0.251
t1053,0,0.21
t1054,0,0.192
t1055,0,0.181
t1056,0.024,0.142
t1057,0.119,0.194
t1058,0.22,0.27
t1059,0.326,0.261
t1060,0.375,0.169
t1061,0.374,0.077
t1062,0.34,0.025
t1063,0.248,0.004
t1064,0.151,0.003
t1065,0.063,0.012
t1066,0.004,0.036
t1067,0,0.058
t1068,0,0.056
t1069,0,0.043
t1070,0,0.042
t1071,0,0.049
t1072,0,0.049
t1073,0,0.058
t1074,0,0.07
t1075,0,0.087
t1076,0,0.105
t1077,0,0.112
t1078,0,0.118
t1079,0,0.123
t1080,0.018,0.089
t1081,0.1,0.088
t1082,0.257,0.133
t1083,0.34,0.108
t1084,0.452,0.085
t1085,0.448,0.098
t1086,0.358,0.118
t1087,0.325,0.146
t1088,0.203,0.168
t1089,0.093,0.173
t1090,0.009,0.147
t1091,0,0.142
t1092,0,0.139
t1093,0,0.131
t1094,0,0.124
t1095,0,0.131
t1096,0,0.154
t1097,0,0.17
t1098,0,0.164
t1099,0,0.147
t1100,0,0.137
t1101,0,0.107
t1102,0,0.073
t1103,0,0.069
t1104,0.062,0.076
t1105,0.255,0.17
t1106,0.411,0.358
t1107,0.542,0.378
t1108,0.596,0.346
t1109,0.615,0.329
t1110,0.577,0.328
t1111,0.498,0.342
t1112,0.375,0.354
t1113,0.179,0.341
t1114,0.019,0.308
t1115,0,0.337
t1116,0,0.357
t1117,0,0.314
t1118,0,0.232
t1119,0,0.168
t1120,0,0.138
t1121,0,0.141
t1122,0,0.126
t1123,0,0.107
t1124,0,0.112
t1125,0,0.126
t1126,0,0.108
t1127,0.013,0.094
t1128,0.129,0.051
t1129,0.369,0.109
t1130,0.473,0.251
t1131,0.471,0.193
t1132,0.54,0.125
t1133,0.701,0.082
t1134,0.65,0.054
t1135,0.387,0.046
t1136,0.222,0.053
t1137,0.114,0.058
t1138,0.011,0.074
t1139,0,0.113
t1140,0,0.144
t1141,0,0.17
t1142,0,0.179
t1143,0,0.162
t1144,0,0.088
t1145,0,0.011
t1146,0,0.041
t1147,0,0.051
t1148,0,0.038
t1149,0,0.053
t1150,0,0.059
t1151,0,0.059
t1152,0.016,0.035
t1153,0.039,0.043
t1154,0.105,0.078
t1155,0.202,0.036
t1156,0.134,0.03
t1157,0.166,0.006
t1158,0.127,0.003
t1159,0.094,0.009
t1160,0.057,0.017
t1161,0.023,0.033
t1162,0,0.022
t1163,0,0.013
t1164,0,0.015
t1165,0,0.026
t1166,0,0.046
t1167,0,0.068
t1168,0,0.041
t1169,0,0.031
t1170,0,0.043
t1171,0,0.045
t1172,0,0.043
t1173,0,0.035
t1174,0,0.034
t1175,0,0.025
t1176,0.05,0.006
t1177,0.216,0.004
t1178,0.446,0.001
t1179,0.681,0
t1180,0.755,0
t1181,0.772,0.001
t1182,0.727,0.001
t1183,0.607,0.002
t1184,0.433,0.007
t1185,0.199,0.009
t1186,0.019,0.011
t1187,0,0.02
t1188,0,0.03
t1189,0,0.039
t1190,0,0.046
t1191,0,0.04
t1192,0,0.023
t1193,0,0.012
t1194,0,0.015
t1195,0,0.041
t1196,0,0.103
t1197,0,0.213
t1198,0,0.265
t1199,0,0.129
t1200,0.015,0.076
t1201,0.101,0.052
t1202,0.202,0.061
t1203,0.266,0.123
t1204,0.406,0.245
t1205,0.42,0.289
t1206,0.326,0.265
t1207,0.19,0.212
t1208,0.136,0.379
t1209,0.074,0.43
t1210,0.007,0.267
t1211,0,0.213
