t,s,w
t1397,0.633,0.006
t1398,0.575,0.004
t1399,0.441,0.001
t1400,0.297,0
t1401,0.13,0
t1402,0.012,0
t1403,0,0.003
t1404,0,0.022
t1405,0,0.05
t1406,0,0.043
t1407,0,0.03
t1408,0,0.026
t1409,0,0.035
t1410,0,0.045
t1411,0,0.038
t1412,0,0.017
t1413,0,0.002
t1414,0,0
t1415,0.001,0.001
t1416,0.107,0.001
t1417,0.301,0.001
t1418,0.483,0.005
t1419,0.604,0.042
t1420,0.645,0.046
t1421,0.607,0.035
t1422,0.511,0.023
t1423,0.347,0.014
t1424,0.172,0.011
t1425,0.056,0.027
t1426,0.004,0.051
t1427,0,0.051
t1428,0,0.038
t1429,0,0.027
t1430,0,0.017
t1431,0,0.011
t1432,0,0.01
t1433,0,0.003
t1434,0,0.003
t1435,0,0.002
t1436,0,0.001
t1437,0,0.002
t1438,0,0.001
t1439,0.001,0.002
t1440,0.067,0.002
t1441,0.129,0.001
t1442,0.195,0
t1443,0.273,0
t1444,0.323,0.001
t1445,0.342,0.001
t1446,0.3,0.001
t1447,0.246,0.001
t1448,0.148,0.001
t1449,0.053,0.003
t1450,0.004,0.013
t1451,0,0.033
t1452,0,0.064
t1453,0,0.102
t1454,0,0.135
t1455,0,0.162
t1456,0,0.173
t1457,0,0.171
t1458,0,0.158
t1459,0,0.153
t1460,0,0.134
t1461,0,0.104
t1462,0,0.096
t1463,0,0.082
t1464,0.034,0.064
t1465,0.096,0.032
t1466,0.156,0.016
t1467,0.203,0.027
t1468,0.242,0.011
t1469,0.245,0.004
t1470,0.219,0.004
t1471,0.184,0.005
t1472,0.139,0.006
t1473,0.071,0.019
t1474,0.008,0.06
t1475,0,0.121
t1476,0,0.196
t1477,0,0.276
t1478,0,0.351
t1479,0,0.408
t1480,0,0.44
t1481,0,0.449
t1482,0,0.457
t1483,0,0.464
t1484,0,0.442
t1485,0,0.388
t1486,0,0.302
t1487,0.004,0.241
t1488,0.148,0.166
t1489,0.386,0.072
t1490,0.57,0.111
t1491,0.689,0.07
t1492,0.71,0.047
t1493,0.712,0.049
t1494,0.648,0.076
t1495,0.508,0.131
t1496,0.312,0.167
t1497,0.117,0.196
t1498,0.013,0.237
t1499,0,0.245
t1500,0,0.265
t1501,0,0.313
t1502,0,0.371
t1503,0,0.417
t1504,0,0.459
t1505,0,0.516
t1506,0,0.548
t1507,0,0.51
t1508,0,0.464
t1509,0,0.325
t1510,0,0.168
t1511,0,0.199
t1512,0.029,0.264
t1513,0.092,0.166
t1514,0.238,0.049
t1515,0.339,0.022
t1516,0.374,0.024
t1517,0.364,0.05
t1518,0.392,0.041
t1519,0.383,0.019
t1520,0.281,0.006
t1521,0.133,0.002
t1522,0.016,0.001
t1523,0,0.001
t1524,0,0.001
t1525,0,0.001
t1526,0,0
t1527,0,0.002
t1528,0,0.039
t1529,0,0.179
t1530,0,0.341
t1531,0,0.462
t1532,0,0.533
t1533,0,0.584
t1534,0,0.655
t1535,0.009,0.686
t1536,0.208,0.514
t1537,0.462,0.392
t1538,0.642,0.811
t1539,0.765,0.865
t1540,0.819,0.859
t1541,0.825,0.831
t1542,0.774,0.809
t1543,0.654,0.822
t1544,0.481,0.857
t1545,0.249,0.89
t1546,0.038,0.903
t1547,0,0.838
t1548,0,0.659
t1549,0,0.522
t1550,0,0.411
t1551,0,0.3
t1552,0,0.28
t1553,0,0.313
t1554,0,0.337
t1555,0,0.308
t1556,0,0.245
t1557,0,0.181
t1558,0,0.123
t1559,0.012,0.08
t1560,0.245,0.034
t1561,0.495,0.037
t1562,0.679,0.104
t1563,0.799,0.079
t1564,0.854,0.037
t1565,0.855,0.011
t1566,0.802,0.001
t1567,0.674,0
t1568,0.502,0
t1569,0.273,0
t1570,0.046,0
t1571,0,0
t1572,0,0.001
t1573,0,0.007
t1574,0,0.02
t1575,0,0.041
t1576,0,0.076
t1577,0,0.129
t1578,0,0.193
t1579,0,0.236
t1580,0,0.239
t1581,0,0.213
t1582,0,0.192
t1583,0.005,0.197
t1584,0.111,0.188
t1585,0.319,0.102
t1586,0.577,0.243
t1587,0.726,0.309
t1588,0.755,0.292
t1589,0.696,0.262
t1590,0.589,0.232
t1591,0.462,0.185
t1592,0.325,0.152
t1593,0.15,0.149
t1594,0.021,0.231
t1595,0,0.386
t1596,0,0.479
t1597,0,0.519
t1598,0,0.52
t1599,0,0.494
t1600,0,0.464
t1601,0,0.441
t1602,0,0.397
t1603,0,0.355
t1604,0,0.365
t1605,0,0.386
t1606,0,0.376
t1607,0.006,0.363
t1608,0.133,0.205
t1609,0.343,0.112
t1610,0.513,0.083
t1611,0.606,0.051
t1612,0.644,0.025
t1613,0.633,0.014
t1614,0.564,0.005
t1615,0.455,0.001
t1616,0.332,0
t1617,0.174,0
t1618,0.027,0
t1619,0,0
t1620,0,0.001
t1621,0,0.002
t1622,0,0.001
t1623,0,0
t1624,0,0
t1625,0,0
t1626,0,0
t1627,0,0.003
t1628,0,0.021
t1629,0,0.049
t1630,0,0.056
t1631,0.008,0.042
t1632,0.164,0.026
t1633,0.387,0.009
t1634,0.571,0.041
t1635,0.693,0.025
t1636,0.725,0.006
t1637,0.727,0.007
t1638,0.667,0.013
t1639,0.485,0.041
t1640,0.309,0.112
t1641,0.144,0.155
t1642,0.023,0.123
t1643,0,0.127
t1644,0,0.219
t1645,0,0.334
t1646,0,0.43
t1647,0,0.476
t1648,0,0.506
t1649,0,0.644
t1650,0,0.715
t1651,0,0.723
t1652,0,0.738
t1653,0,0.675
t1654,0,0.535
t1655,0.003,0.414
t1656,0.059,0.31
t1657,0.248,0.305
t1658,0.528,0.459
t1659,0.725,0.633
t1660,0.81,0.675
t1661,0.823,0.678
t1662,0.776,0.655
t1663,0.665,0.613
t1664,0.502,0.574
t1665,0.283,0.519
t1666,0.057,0.438
t1667,0,0.365
t1668,0,0.252
t1669,0,0.18
t1670,0,0.174
t1671,0,0.22
t1672,0,0.283
t1673,0,0.227
t1674,0,0.192
t1675,0,0.445
t1676,0,0.776
t1677,0,0.827
t1678,0,0.791
t1679,0.016,0.737
t1680,0.24,0.569
t1681,0.492,0.679
t1682,0.682,0.565
t1683,0.807,0.575
t1684,0.87,0.58
t1685,0.877,0.564
t1686,0.828,0.561
t1687,0.709,0.535
t1688,0.545,0.457
t1689,0.32,0.332
t1690,0.072,0.195
t1691,0,0.056
t1692,0,0.002
t1693,0,0.003
t1694,0,0.025
t1695,0,0.085
t1696,0,0.157
t1697,0,0.211
t1698,0,0.256
t1699,0,0.301
t1700,0,0.317
t1701,0,0.32
t1702,0,0.311
t1703,0.02,0.274
t1704,0.244,0.153
t1705,0.479,0.05
t1706,0.656,0.166
t1707,0.767,0.206
t1708,0.791,0.251
t1709,0.775,0.267
t1710,0.714,0.261
t1711,0.575,0.245
t1712,0.363,0.219
t1713,0.16,0.175
t1714,0.027,0.127
t1715,0,0.074
t1716,0,0.045
t1717,0,0.047
t1718,0,0.089
t1719,0,0.182
t1720,0,0.325
t1721,0,0.475
t1722,0,0.611
t1723,0,0.711
t1724,0,0.764
t1725,0,0.773
t1726,0,0.727
t1727,0.016,0.615
t1728,0.213,0.315
t1729,0.447,0.091
t1730,0.622,0.055
t1731,0.733,0.058
t1732,0.78,0.071
t1733,0.784,0.1
t1734,0.737,0.144
t1735,0.625,0.194
t1736,0.47,0.245
t1737,0.267,0.272
t1738,0.059,0.283
t1739,0,0.242
t1740,0,0.167
t1741,0,0.078
t1742,0,0.007
t1743,0,0.001
t1744,0,0.03
t1745,0,0.192
t1746,0,0.328
t1747,0,0.42
t1748,0,0.513
t1749,0,0.584
t1750,0,0.578
t1751,0.022,0.528
t1752,0.238,0.407
t1753,0.473,0.467
t1754,0.653,0.599
t1755,0.773,0.531
t1756,0.827,0.505
t1757,0.834,0.532
t1758,0.784,0.568
t1759,0.676,0.556
t1760,0.514,0.464
t1761,0.297,0.283
t1762,0.067,0.159
t1763,0,0.208
t1764,0,0.338
t1765,0,0.476
t1766,0,0.586
t1767,0,0.697
t1768,0,0.784
t1769,0,0.827
t1770,0,0.848
t1771,0,0.843
t1772,0,0.859
t1773,0,0.873
t1774,0,0.887
t1775,0.021,0.875
t1776,0.232,0.746
t1777,0.464,0.513
t1778,0.637,0.402
t1779,0.745,0.317
t1780,0.792,0.291
t1781,0.791,0.312
t1782,0.741,0.366
t1783,0.632,0.399
t1784,0.475,0.386
t1785,0.268,0.328
t1786,0.06,0.378
t1787,0,0.562
t1788,0,0.693
t1789,0,0.698
t1790,0,0.65
t1791,0,0.593
t1792,0,0.519
t1793,0,0.436
t1794,0,0.37
t1795,0,0.33
t1796,0,0.315
t1797,0,0.337
t1798,0,0.394
t1799,0.021,0.455
t1800,0.219,0.397
t1801,0.442,0.187
t1802,0.613,0.195
t1803,0.724,0.074
t1804,0.76,0.028
t1805,0.764,0.017
t1806,0.714,0.016
t1807,0.592,0.021
t1808,0.431,0.042
t1809,0.222,0.094
t1810,0.044,0.253
t1811,0,0.494
t1812,0,0.674
t1813,0,0.746
t1814,0,0.739
t1815,0,0.704
t1816,0,0.668
t1817,0,0.666
t1818,0,0.685
t1819,0,0.697
t1820,0,0.712
t1821,0,0.737
t1822,0,0.764
t1823,0.008,0.772
t1824,0.068,0.7
t1825,0.171,0.606
t1826,0.316,0.744
t1827,0.454,0.865
t1828,0.553,0.919
t1829,0.56,0.921
t1830,0.467,0.911
t1831,0.351,0.893
t1832,0.243,0.857
t1833,0.128,0.782
t1834,0.028,0.768
t1835,0,0.772
t1836,0,0.772
t1837,0,0.797
t1838,0,0.813
t1839,0,0.813
t1840,0,0.812
t1841,0,0.812
t1842,0,0.815
t1843,0,0.839
t1844,0,0.839
t1845,0,0.835
t1846,0,0.832
t1847,0.02,0.806
t1848,0.194,0.642
t1849,0.412,0.677
t1850,0.582,0.812
t1851,0.692,0.827
t1852,0.697,0.827
t1853,0.714,0.814
t1854,0.675,0.779
t1855,0.536,0.736
t1856,0.352,0.713
t1857,0.126,0.661
t1858,0.019,0.601
t1859,0,0.703
t1860,0,0.785
t1861,0,0.809
t1862,0,0.802
t1863,0,0.768
t1864,0,0.765
t1865,0,0.571
t1866,0,0.455
t1867,0,0.484
t1868,0,0.472
t1869,0,0.574
t1870,0,0.544
t1871,0,0.437
t1872,0.026,0.398
t1873,0.077,0.208
t1874,0.094,0.046
t1875,0.175,0.022
t1876,0.209,0.041
t1877,0.285,0.111
t1878,0.391,0.298
t1879,0.461,0.489
t1880,0.396,0.601
t1881,0.221,0.625
t1882,0.052,0.511
t1883,0,0.374
t1884,0,0.211
t1885,0,0.118
t1886,0,0.155
t1887,0,0.428
t1888,0,0.747
t1889,0,0.846
t1890,0,0.833
t1891,0,0.842
t1892,0,0.834
t1893,0,0.865
t1894,0,0.864
t1895,0.027,0.845
t1896,0.227,0.939
t1897,0.462,0.987
t1898,0.623,0.989
t1899,0.708,0.983
t1900,0.712,0.953
t1901,0.677,0.87
t1902,0.537,0.733
t1903,0.345,0.601
t1904,0.23,0.526
t1905,0.128,0.491
t1906,0.024,0.466
t1907,0,0.484
t1908,0,0.468
t1909,0,0.395
t1910,0,0.25
t1911,0,0.157
t1912,0,0.112
t1913,0,0.072
t1914,0,0.038
t1915,0,0.013
t1916,0,0.011
t1917,0,0.008
t1918,0,0.005
t1919,0.035,0.007
t1920,0.256,0.011
t1921,0.491,0
t1922,0.667,0
t1923,0.783,0
t1924,0.834,0.008
t1925,0.836,0.041
t1926,0.784,0.092
t1927,0.669,0.13
t1928,0.482,0.167
t1929,0.241,0.201
t1930,0.057,0.238
t1931,0,0.247
t1932,0,0.177
t1933,0,0.177
t1934,0,0.26
t1935,0,0.42
t1936,0,0.593
t1937,0,0.719
t1938,0,0.765
t1939,0,0.678
t1940,0,0.544
t1941,0,0.554
t1942,0,0.626
t1943,0.033,0.641
t1944,0.258,0.65
t1945,0.503,0.775
t1946,0.691,0.601
t1947,0.814,0.442
t1948,0.874,0.307
t1949,0.881,0.205
t1950,0.832,0.156
t1951,0.72,0.122
t1952,0.557,0.076
t1953,0.338,0.034
t1954,0.098,0.022
t1955,0,0.024
t1956,0,0.017
t1957,0,0.013
t1958,0,0.024
t1959,0,0.08
t1960,0,0.186
t1961,0,0.296
t1962,0,0.367
t1963,0,0.42
t1964,0,0.467
t1965,0,0.484
t1966,0,0.488
t1967,0.035,0.471
t1968,0.246,0.274
t1969,0.471,0.223
t1970,0.639,0.612
t1971,0.743,0.69
t1972,0.758,0.713
t1973,0.764,0.729
t1974,0.698,0.755
t1975,0.598,0.755
t1976,0.452,0.712
t1977,0.241,0.611
t1978,0.054,0.494
t1979,0,0.581
t1980,0,0.708
t1981,0,0.772
t1982,0,0.791
t1983,0,0.797
t1984,0,0.8
t1985,0,0.787
t1986,0,0.77
t1987,0,0.744
t1988,0,0.717
t1989,0,0.678
t1990,0,0.649
t1991,0.019,0.595
t1992,0.125,0.384
t1993,0.248,0.383
t1994,0.368,0.37
t1995,0.495,0.293
t1996,0.615,0.218
t1997,0.66,0.175
t1998,0.684,0.125
t1999,0.595,0.083
t2000,0.451,0.054
t2001,0.263,0.03
t2002,0.073,0.02
t2003,0,0.021
t2004,0,0.03
t2005,0,0.058
t2006,0,0.128
t2007,0,0.243
t2008,0,0.358
t2009,0,0.435
t2010,0,0.494
t2011,0,0.567
t2012,0,0.652
t2013,0,0.728
t2014,0,0.756
t2015,0.034,0.727
t2016,0.235,0.47
t2017,0.459,0.252
t2018,0.627,0.325
t2019,0.73,0.47
t2020,0.761,0.623
t2021,0.761,0.692
t2022,0.705,0.733
t2023,0.582,0.748
t2024,0.433,0.749
t2025,0.243,0.666
t2026,0.065,0.578
t2027,0,0.704
t2028,0,0.847
t2029,0,0.898
t2030,0,0.886
t2031,0,0.867
t2032,0,0.86
t2033,0,0.852
t2034,0,0.842
t2035,0,0.819
t2036,0,0.779
t2037,0,0.731
t2038,0,0.668
t2039,0.013,0.558
t2040,0.11,0.284
t2041,0.225,0.112
t2042,0.303,0.1
t2043,0.406,0.078
t2044,0.462,0.157
t2045,0.495,0.163
t2046,0.504,0.191
t2047,0.402,0.22
t2048,0.273,0.294
t2049,0.138,0.517
t2050,0.03,0.754
t2051,0,0.817
t2052,0,0.814
t2053,0,0.787
t2054,0,0.717
t2055,0,0.67
t2056,0,0.598
t2057,0,0.586
t2058,0,0.637
t2059,0,0.651
t2060,0,0.667
t2061,0,0.706
t2062,0,0.702
t2063,0.017,0.613
t2064,0.094,0.599
t2065,0.211,0.778
t2066,0.28,0.586
t2067,0.322,0.388
t2068,0.33,0.312
t2069,0.359,0.215
t2070,0.338,0.119
t2071,0.351,0.06
t2072,0.243,0.025
t2073,0.115,0.003
t2074,0.027,0.001
t2075,0,0.033
t2076,0,0.103
t2077,0,0.141
t2078,0,0.167
t2079,0,0.178
t2080,0,0.192
t2081,0,0.184
t2082,0,0.155
t2083,0,0.126
t2084,0,0.112
t2085,0,0.125
t2086,0,0.149
t2087,0.025,0.142
t2088,0.155,0.078
t2089,0.299,0.055
t2090,0.363,0.078
t2091,0.335,0.174
t2092,0.224,0.282
t2093,0.164,0.343
t2094,0.092,0.308
t2095,0.079,0.229
t2096,0.081,0.136
t2097,0.11,0.069
t2098,0.063,0.024
t2099,0,0.004
t2100,0,0.001
t2101,0,0.001
t2102,0,0.004
t2103,0,0.061
t2104,0,0.356
t2105,0,0.718
t2106,0,0.814
t2107,0,0.786
t2108,0,0.727
t2109,0,0.672
t2110,0,0.61
t2111,0.057,0.552
t2112,0.288,0.568
t2113,0.526,0.903
t2114,0.702,0.929
t2115,0.818,0.935
t2116,0.876,0.939
t2117,0.881,0.937
t2118,0.834,0.932
t2119,0.726,0.92
t2120,0.566,0.889
t2121,0.352,0.821
t2122,0.116,0.647
t2123,0,0.404
t2124,0,0.194
t2125,0,0.116
t2126,0,0.105
t2127,0,0.124
t2128,0,0.121
t2129,0,0.08
t2130,0,0.034
t2131,0,0.007
t2132,0,0.001
t2133,0,0.002
t2134,0,0.012
t2135,0.054,0.03
t2136,0.286,0.022
t2137,0.511,0.029
t2138,0.68,0.121
t2139,0.79,0.226
t2140,0.83,0.329
t2141,0.831,0.407
t2142,0.78,0.457
t2143,0.663,0.464
t2144,0.505,0.425
t2145,0.302,0.362
t2146,0.095,0.269
t2147,0,0.144
t2148,0,0.023
t2149,0,0
t2150,0,0.004
t2151,0,0.063
t2152,0,0.141
t2153,0,0.198
t2154,0,0.225
t2155,0,0.249
t2156,0,0.282
t2157,0,0.336
t2158,0,0.391
t2159,0.048,0.409
t2160,0.247,0.226
t2161,0.456,0.086
t2162,0.618,0.398
t2163,0.729,0.337
t2164,0.78,0.247
t2165,0.783,0.162
t2166,0.735,0.106
t2167,0.61,0.076
t2168,0.462,0.063
t2169,0.274,0.077
t2170,0.085,0.214
t2171,0,0.52
t2172,0,0.719
t2173,0,0.747
t2174,0,0.733
t2175,0,0.718
t2176,0,0.721
t2177,0,0.733
t2178,0,0.756
t2179,0,0.775
t2180,0,0.786
t2181,0,0.779
t2182,0,0.765
t2183,0.039,0.688
t2184,0.21,0.41
t2185,0.4,0.268
t2186,0.555,0.102
t2187,0.647,0.01
t2188,0.692,0.023
t2189,0.722,0.057
t2190,0.676,0.068
t2191,0.543,0.072
t2192,0.375,0.093
t2193,0.192,0.135
t2194,0.049,0.254
t2195,0,0.537
t2196,0,0.692
t2197,0,0.672
t2198,0,0.586
t2199,0,0.519
t2200,0,0.488
t2201,0,0.484
t2202,0,0.497
t2203,0,0.501
t2204,0,0.505
t2205,0,0.503
t2206,0,0.467
t2207,0.053,0.368
t2208,0.263,0.132
t2209,0.485,0.125
t2210,0.654,0.069
t2211,0.763,0.017
t2212,0.805,0.002
t2213,0.806,0
t2214,0.76,0
t2215,0.646,0.007
t2216,0.49,0.021
t2217,0.29,0.037
t2218,0.089,0.1
t2219,0,0.258
t2220,0,0.457
t2221,0,0.6
t2222,0,0.648
t2223,0,0.667
t2224,0,0.672
t2225,0,0.678
t2226,0,0.695
t2227,0,0.715
t2228,0,0.72
t2229,0,0.707
t2230,0,0.71
t2231,0.043,0.674
t2232,0.209,0.479
t2233,0.377,0.501
t2234,0.517,0.793
t2235,0.602,0.811
t2236,0.592,0.831
t2237,0.534,0.845
t2238,0.46,0.851
t2239,0.366,0.851
t2240,0.251,0.837
t2241,0.127,0.744
t2242,0.039,0.648
t2243,0,0.675
t2244,0,0.736
t2245,0,0.777
t2246,0,0.809
t2247,0,0.828
t2248,0,0.831
t2249,0,0.779
t2250,0,0.653
t2251,0,0.394
t2252,0,0.123
t2253,0,0.009
t2254,0,0.001
t2255,0.043,0.037
t2256,0.212,0.134
t2257,0.415,0.347
t2258,0.582,0.347
t2259,0.693,0.179
t2260,0.725,0.08
t2261,0.725,0.055
t2262,0.67,0.065
t2263,0.548,0.136
t2264,0.397,0.27
t2265,0.224,0.388
t2266,0.07,0.447
t2267,0,0.591
t2268,0,0.746
t2269,0,0.827
t2270,0,0.839
t2271,0,0.821
t2272,0,0.813
t2273,0,0.807
t2274,0,0.805
t2275,0,0.811
t2276,0,0.809
t2277,0,0.777
t2278,0,0.726
t2279,0.048,0.59
t2280,0.224,0.345
t2281,0.417,0.248
t2282,0.57,0.135
t2283,0.666,0.117
t2284,0.704,0.136
t2285,0.706,0.158
t2286,0.663,0.195
t2287,0.55,0.259
t2288,0.4,0.36
t2289,0.22,0.493
t2290,0.064,0.613
t2291,0,0.651
t2292,0,0.556
t2293,0,0.386
t2294,0,0.419
t2295,0,0.558
t2296,0,0.527
t2297,0,0.447
t2298,0,0.346
t2299,0,0.325
t2300,0,0.368
t2301,0,0.327
t2302,0,0.136
t2303,0.019,0.093
t2304,0.085,0.17
t2305,0.311,0.21
t2306,0.533,0.083
t2307,0.653,0.012
t2308,0.666,0.015
t2309,0.681,0.037
t2310,0.649,0.071
t2311,0.531,0.102
t2312,0.396,0.112
t2313,0.242,0.086
t2314,0.085,0.05
t2315,0.001,0.026
t2316,0,0.068
t2317,0,0.187
t2318,0,0.272
t2319,0,0.25
t2320,0,0.155
t2321,0,0.095
t2322,0,0.068
t2323,0,0.062
t2324,0,0.06
t2325,0,0.058
t2326,0,0.111
t2327,0.025,0.155
t2328,0.111,0.141
t2329,0.198,0.18
t2330,0.27,0.257
t2331,0.315,0.287
t2332,0.326,0.238
t2333,0.293,0.173
t2334,0.22,0.205
t2335,0.16,0.432
t2336,0.134,0.63
t2337,0.094,0.716
t2338,0.037,0.728
t2339,0,0.677
t2340,0,0.636
t2341,0,0.63
t2342,0,0.706
t2343,0,0.829
t2344,0,0.791
t2345,0,0.595
t2346,0,0.729
t2347,0,0.901
t2348,0,0.933
t2349,0,0.939
t2350,0,0.883
t2351,0.001,0.882
t2352,0.027,0.888
t2353,0.061,0.856
t2354,0.101,0.858
t2355,0.191,0.829
t2356,0.236,0.849
t2357,0.213,0.898
t2358,0.295,0.905
t2359,0.165,0.902
t2360,0.084,0.915
t2361,0.054,0.913
t2362,0.025,0.881
t2363,0,0.8
t2364,0,0.753
t2365,0,0.703
t2366,0,0.604
t2367,0,0.486
t2368,0,0.43
t2369,0,0.413
t2370,0,0.395
t2371,0,0.398
t2372,0,0.386
t2373,0,0.375
t2374,0,0.33
t2375,0.066,0.205
t2376,0.258,0.111
t2377,0.449,0.251
t2378,0.609,0.151
t2379,0.708,0.1
t2380,0.788,0.088
t2381,0.807,0.076
t2382,0.745,0.065
t2383,0.575,0.05
t2384,0.369,0.016
t2385,0.182,0.001
t2386,0.062,0
t2387,0.001,0
t2388,0,0
t2389,0,0
t2390,0,0
t2391,0,0
t2392,0,0.001
t2393,0,0.008
t2394,0,0.016
t2395,0,0.021
t2396,0,0.022
t2397,0,0.02
t2398,0,0.025
t2399,0.039,0.022
t2400,0.143,0.013
t2401,0.214,0.018
t2402,0.268,0.024
t2403,0.38,0.042
t2404,0.397,0.067
t2405,0.351,0.082
t2406,0.344,0.104
t2407,0.305,0.131
t2408,0.216,0.147
t2409,0.13,0.148
t2410,0.036,0.118
t2411,0.001,0.089
t2412,0,0.05
t2413,0,0.013
t2414,0,0.001
t2415,0,0
t2416,0,0
t2417,0,0
t2418,0,0.002
t2419,0,0.005
t2420,0,0.006
t2421,0,0.011
t2422,0,0.017
t2423,0.067,0.017
t2424,0.253,0.003
t2425,0.452,0
t2426,0.614,0
t2427,0.696,0.002
t2428,0.37,0.01
t2429,0.27,0.028
t2430,0.246,0.048
t2431,0.201,0.061
t2432,0.277,0.081
t2433,0.169,0.112
t2434,0.045,0.161
t2435,0.002,0.216
t2436,0,0.25
t2437,0,0.305
t2438,0,0.407
t2439,0,0.524
t2440,0,0.628
t2441,0,0.683
t2442,0,0.723
t2443,0,0.738
t2444,0,0.718
t2445,0,0.702
t2446,0,0.674
t2447,0.045,0.604
t2448,0.207,0.467
t2449,0.374,0.636
t2450,0.483,0.611
t2451,0.556,0.502
t2452,0.491,0.459
t2453,0.385,0.467
t2454,0.292,0.464
t2455,0.25,0.43
t2456,0.204,0.416
t2457,0.096,0.344
t2458,0.03,0.267
t2459,0,0.209
t2460,0,0.179
t2461,0,0.187
t2462,0,0.229
t2463,0,0.279
t2464,0,0.357
t2465,0,0.494
t2466,0,0.627
t2467,0,0.742
t2468,0,0.751
t2469,0,0.731
t2470,0,0.668
t2471,0.076,0.434
t2472,0.286,0.178
t2473,0.506,0.404
t2474,0.672,0.556
t2475,0.779,0.506
t2476,0.826,0.433
t2477,0.829,0.326
t2478,0.783,0.208
t2479,0.687,0.112
t2480,0.54,0.045
t2481,0.345,0.008
t2482,0.131,0.002
t2483,0.004,0.003
t2484,0,0.007
t2485,0,0.022
t2486,0,0.052
t2487,0,0.092
t2488,0,0.151
t2489,0,0.224
t2490,0,0.305
t2491,0,0.394
t2492,0,0.464
t2493,0,0.55
t2494,0,0.621
t2495,0.077,0.66
t2496,0.29,0.471
t2497,0.494,0.61
t2498,0.65,0.645
t2499,0.747,0.568
t2500,0.78,0.544
t2501,0.754,0.58
t2502,0.69,0.621
t2503,0.591,0.61
t2504,0.461,0.566
t2505,0.303,0.561
t2506,0.123,0.572
t2507,0.005,0.655
t2508,0,0.732
t2509,0,0.737
t2510,0,0.724
t2511,0,0.701
t2512,0,0.683
t2513,0,0.672
t2514,0,0.648
t2515,0,0.63
t2516,0,0.618
t2517,0,0.599
t2518,0,0.586
t2519,0.022,0.508
t2520,0.113,0.352
t2521,0.294,0.4
t2522,0.529,0.274
t2523,0.671,0.195
t2524,0.675,0.181
t2525,0.658,0.171
t2526,0.644,0.155
t2527,0.556,0.137
t2528,0.43,0.111
t2529,0.265,0.09
t2530,0.1,0.104
t2531,0.005,0.191
t2532,0,0.347
t2533,0,0.51
t2534,0,0.608
t2535,0,0.636
t2536,0,0.619
t2537,0,0.614
t2538,0,0.612
t2539,0,0.606
t2540,0,0.608
t2541,0,0.635
t2542,0,0.642
t2543,0.067,0.587
t2544,0.254,0.506
t2545,0.445,0.787
t2546,0.596,0.867
t2547,0.697,0.906
t2548,0.745,0.932
t2549,0.748,0.951
t2550,0.704,0.962
t2551,0.605,0.968
t2552,0.468,0.972
t2553,0.295,0.971
t2554,0.115,0.96
t2555,0.006,0.957
t2556,0,0.963
t2557,0,0.968
t2558,0,0.969
t2559,0,0.958
t2560,0,0.939
t2561,0,0.931
t2562,0,0.905
t2563,0,0.832
t2564,0,0.773
t2565,0,0.605
t2566,0,0.418
t2567,0.071,0.282
t2568,0.246,0.094
t2569,0.419,0.09
t2570,0.547,0.441
t2571,0.66,0.842
t2572,0.71,0.907
t2573,0.724,0.899
t2574,0.686,0.879
t2575,0.58,0.866
t2576,0.445,0.875
t2577,0.275,0.902
t2578,0.107,0.923
t2579,0.006,0.919
t2580,0,0.856
t2581,0,0.791
t2582,0,0.718
t2583,0,0.672
t2584,0,0.556
t2585,0,0.488
t2586,0,0.448
t2587,0,0.481
t2588,0,0.457
t2589,0,0.376
t2590,0,0.341
t2591,0.042,0.296
t2592,0.155,0.352
t2593,0.318,0.451
t2594,0.487,0.45
t2595,0.578,0.367
t2596,0.552,0.261
t2597,0.626,0.177
t2598,0.645,0.105
t2599,0.523,0.049
t2600,0.348,0.028
t2601,0.21,0.038
t2602,0.084,0.063
t2603,0.005,0.103
t2604,0,0.117
t2605,0,0.115
t2606,0,0.093
t2607,0,0.058
t2608,0,0.053
t2609,0,0.054
t2610,0,0.046
t2611,0,0.03
t2612,0,0.03
t2613,0,0.038
t2614,0,0.046
t2615,0.079,0.032
t2616,0.259,0.016
t2617,0.445,0.011
t2618,0.593,0.007
t2619,0.682,0.006
t2620,0.739,0.005
t2621,0.747,0.005
t2622,0.702,0.007
t2623,0.596,0.008
t2624,0.442,0.006
t2625,0.255,0.002
t2626,0.082,0.001
t2627,0.004,0.009
t2628,0,0.031
t2629,0,0.059
t2630,0,0.096
t2631,0,0.126
t2632,0,0.144
t2633,0,0.172
t2634,0,0.218
t2635,0,0.271
t2636,0,0.273
t2637,0,0.251
t2638,0,0.225
t2639,0.019,0.196
t2640,0.055,0.204
t2641,0.102,0.214
t2642,0.184,0.201
t2643,0.38,0.185
t2644,0.498,0.117
t2645,0.503,0.067
t2646,0.385,0.051
t2647,0.249,0.052
t2648,0.152,0.06
t2649,0.095,0.068
t2650,0.046,0.088
t2651,0.005,0.138
t2652,0,0.212
t2653,0,0.27
t2654,0,0.281
t2655,0,0.259
t2656,0,0.217
t2657,0,0.158
t2658,0,0.114
t2659,0,0.093
t2660,0,0.086
t2661,0,0.093
t2662,0,0.105
t2663,0.069,0.074
t2664,0.237,0.034
t2665,0.409,0.09
t2666,0.504,0.187
t2667,0.517,0.27
t2668,0.52,0.312
t2669,0.482,0.319
t2670,0.417,0.291
t2671,0.34,0.251
t2672,0.25,0.207
