t,s,w
t657,0.29,0.237
t658,0.085,0.308
t659,0,0.386
t660,0,0.425
t661,0,0.438
t662,0,0.454
t663,0,0.461
t664,0,0.443
t665,0,0.404
t666,0,0.364
t667,0,0.343
t668,0,0.311
t669,0,0.279
t670,0,0.298
t671,0,0.355
t672,0.012,0.407
t673,0.085,0.388
t674,0.233,0.415
t675,0.381,0.434
t676,0.542,0.414
t677,0.68,0.386
t678,0.618,0.369
t679,0.601,0.373
t680,0.462,0.399
t681,0.319,0.436
t682,0.105,0.461
t683,0,0.454
t684,0,0.457
t685,0,0.481
t686,0,0.504
t687,0,0.514
t688,0,0.494
t689,0,0.459
t690,0,0.429
t691,0,0.404
t692,0,0.376
t693,0,0.346
t694,0,0.337
t695,0,0.332
t696,0.076,0.323
t697,0.329,0.307
t698,0.526,0.341
t699,0.664,0.349
t700,0.743,0.354
t701,0.771,0.362
t702,0.751,0.367
t703,0.677,0.364
t704,0.529,0.355
t705,0.315,0.352
t706,0.099,0.332
t707,0,0.305
t708,0,0.28
t709,0,0.259
t710,0,0.264
t711,0,0.286
t712,0,0.289
t713,0,0.251
t714,0,0.192
t715,0,0.144
t716,0,0.113
t717,0,0.088
t718,0,0.072
t719,0,0.069
t720,0.082,0.078
t721,0.317,0.052
t722,0.508,0.028
t723,0.642,0.039
t724,0.695,0.055
t725,0.707,0.057
t726,0.637,0.044
t727,0.53,0.027
t728,0.376,0.015
t729,0.225,0.006
t730,0.065,0.001
t731,0,0
t732,0,0
t733,0,0.004
t734,0,0.049
t735,0,0.154
t736,0,0.294
t737,0,0.439
t738,0,0.548
t739,0,0.64
t740,0,0.679
t741,0,0.663
t742,0,0.63
t743,0,0.6
t744,0.06,0.546
t745,0.285,0.484
t746,0.487,0.498
t747,0.627,0.525
t748,0.725,0.523
t749,0.754,0.492
t750,0.728,0.453
t751,0.638,0.428
t752,0.477,0.422
t753,0.296,0.428
t754,0.095,0.444
t755,0,0.465
t756,0,0.493
t757,0,0.504
t758,0,0.505
t759,0,0.491
t760,0,0.439
t761,0,0.416
t762,0,0.43
t763,0,0.402
t764,0,0.398
t765,0,0.395
t766,0,0.395
t767,0,0.399
t768,0.034,0.368
t769,0.191,0.311
t770,0.391,0.302
t771,0.537,0.264
t772,0.679,0.23
t773,0.709,0.212
t774,0.659,0.214
t775,0.583,0.241
t776,0.475,0.274
t777,0.291,0.302
t778,0.084,0.301
t779,0,0.309
t780,0,0.337
t781,0,0.352
t782,0,0.36
t783,0,0.376
t784,0,0.341
t785,0,0.266
t786,0,0.163
t787,0,0.14
t788,0,0.163
t789,0,0.138
t790,0,0.078
t791,0,0.056
t792,0.049,0.06
t793,0.234,0.031
t794,0.416,0.012
t795,0.546,0.004
t796,0.591,0.001
t797,0.61,0.001
t798,0.611,0.002
t799,0.536,0.002
t800,0.419,0.007
t801,0.239,0.021
t802,0.077,0.054
t803,0,0.103
t804,0,0.118
t805,0,0.14
t806,0,0.19
t807,0,0.233
t808,0,0.186
t809,0,0.101
t810,0,0.046
t811,0,0.019
t812,0,0.007
t813,0,0.003
t814,0,0.004
t815,0,0.01
t816,0.05,0.022
t817,0.255,0.018
t818,0.458,0.012
t819,0.591,0.011
t820,0.648,0.008
t821,0.628,0.01
t822,0.618,0.016
t823,0.471,0.031
t824,0.367,0.067
t825,0.227,0.111
t826,0.073,0.183
t827,0,0.29
t828,0,0.332
t829,0,0.32
t830,0,0.299
t831,0,0.261
t832,0,0.211
t833,0,0.178
t834,0,0.163
t835,0,0.151
t836,0,0.146
t837,0,0.136
t838,0,0.137
t839,0,0.156
t840,0.037,0.169
t841,0.193,0.133
t842,0.415,0.125
t843,0.584,0.107
t844,0.655,0.083
t845,0.682,0.059
t846,0.653,0.041
t847,0.569,0.032
t848,0.423,0.026
t849,0.275,0.027
t850,0.1,0.046
t851,0,0.101
t852,0,0.145
t853,0,0.22
t854,0,0.293
t855,0,0.302
t856,0,0.311
t857,0,0.249
t858,0,0.206
t859,0,0.158
t860,0,0.138
t861,0,0.127
t862,0,0.124
t863,0,0.147
t864,0.079,0.169
t865,0.32,0.182
t866,0.52,0.237
t867,0.66,0.256
t868,0.741,0.251
t869,0.771,0.251
t870,0.751,0.285
t871,0.673,0.336
t872,0.546,0.388
t873,0.358,0.472
t874,0.124,0.562
t875,0,0.643
t876,0,0.652
t877,0,0.615
t878,0,0.54
t879,0,0.462
t880,0,0.383
t881,0,0.302
t882,0,0.22
t883,0,0.224
t884,0,0.182
t885,0,0.145
t886,0,0.111
t887,0,0.111
t888,0.083,0.133
t889,0.314,0.12
t890,0.511,0.118
t891,0.648,0.118
t892,0.715,0.102
t893,0.744,0.075
t894,0.721,0.057
t895,0.649,0.064
t896,0.522,0.101
t897,0.34,0.168
t898,0.115,0.279
t899,0,0.396
t900,0,0.432
t901,0,0.448
t902,0,0.463
t903,0,0.459
t904,0,0.447
t905,0,0.41
t906,0,0.354
t907,0,0.307
t908,0,0.277
t909,0,0.27
t910,0,0.296
t911,0,0.341
t912,0.073,0.367
t913,0.283,0.374
t914,0.474,0.426
t915,0.607,0.444
t916,0.684,0.422
t917,0.707,0.41
t918,0.678,0.42
t919,0.583,0.413
t920,0.445,0.391
t921,0.274,0.398
t922,0.086,0.47
t923,0,0.59
