t,s,w
t565,0,0.483
t566,0,0.491
t567,0,0.445
t568,0,0.432
t569,0,0.474
t570,0,0.601
t571,0,0.652
t572,0,0.656
t573,0,0.645
t574,0,0.618
t575,0,0.693
t576,0.148,0.669
t577,0.418,0.618
t578,0.619,0.715
t579,0.732,0.805
t580,0.756,0.839
t581,0.758,0.849
t582,0.686,0.859
t583,0.521,0.86
t584,0.281,0.831
t585,0.045,0.751
t586,0,0.69
t587,0,0.622
t588,0,0.538
t589,0,0.498
t590,0,0.501
t591,0,0.527
t592,0,0.586
t593,0,0.643
t594,0,0.574
t595,0,0.484
t596,0,0.445
t597,0,0.403
t598,0,0.344
t599,0,0.278
t600,0.207,0.189
t601,0.449,0.054
t602,0.646,0.045
t603,0.76,0.081
t604,0.804,0.13
t605,0.782,0.133
t606,0.694,0.106
t607,0.532,0.077
t608,0.29,0.039
t609,0.049,0.01
t610,0,0.002
t611,0,0.007
t612,0,0.048
t613,0,0.146
t614,0,0.314
t615,0,0.473
t616,0,0.557
t617,0,0.62
t618,0,0.685
t619,0,0.743
t620,0,0.783
t621,0,0.813
t622,0,0.845
t623,0,0.862
t624,0.041,0.846
t625,0.102,0.777
t626,0.15,0.755
t627,0.182,0.846
t628,0.239,0.908
t629,0.303,0.951
t630,0.358,0.966
t631,0.337,0.964
t632,0.175,0.946
t633,0.019,0.948
t634,0,0.931
t635,0,0.892
t636,0,0.903
t637,0,0.868
t638,0,0.792
t639,0,0.699
t640,0,0.639
t641,0,0.682
t642,0,0.778
t643,0,0.846
t644,0,0.861
t645,0,0.851
t646,0,0.842
t647,0,0.852
t648,0.165,0.814
t649,0.421,0.63
t650,0.616,0.788
t651,0.735,0.746
t652,0.785,0.703
t653,0.769,0.687
t654,0.684,0.647
t655,0.509,0.574
t656,0.273,0.457
t657,0.034,0.336
t658,0,0.225
t659,0,0.094
t660,0,0.019
t661,0,0.003
t662,0,0.008
t663,0,0.029
t664,0,0.074
t665,0,0.155
t666,0,0.259
t667,0,0.336
t668,0,0.369
t669,0,0.407
t670,0,0.498
t671,0,0.599
t672,0.162,0.648
t673,0.21,0.58
t674,0.258,0.479
t675,0.299,0.595
t676,0.342,0.774
t677,0.447,0.801
t678,0.519,0.811
t679,0.434,0.809
t680,0.187,0.707
t681,0.017,0.722
t682,0,0.79
t683,0,0.816
t684,0,0.827
t685,0,0.832
t686,0,0.835
t687,0,0.824
t688,0,0.808
t689,0,0.779
t690,0,0.73
t691,0,0.625
t692,0,0.366
t693,0,0.453
t694,0,0.715
t695,0,0.766
t696,0.14,0.73
t697,0.385,0.778
t698,0.582,0.912
t699,0.641,0.913
t700,0.609,0.914
t701,0.581,0.922
t702,0.462,0.929
