t,s,w
t1396,0.466,0.011
t1397,0.568,0.016
t1398,0.555,0.02
t1399,0.25,0.019
t1400,0.095,0.011
t1401,0.054,0.018
t1402,0.025,0.011
t1403,0,0.014
t1404,0,0.011
t1405,0,0.006
t1406,0,0.001
t1407,0,0
t1408,0,0
t1409,0,0.001
t1410,0,0.009
t1411,0,0.023
t1412,0,0.021
t1413,0,0.025
t1414,0,0.028
t1415,0,0.037
t1416,0.024,0.045
t1417,0.087,0.028
t1418,0.189,0.049
t1419,0.321,0.048
t1420,0.291,0.03
t1421,0.265,0.028
t1422,0.245,0.032
t1423,0.203,0.039
t1424,0.152,0.052
t1425,0.073,0.08
t1426,0.017,0.112
t1427,0,0.159
t1428,0,0.21
t1429,0,0.283
t1430,0,0.431
t1431,0,0.285
t1432,0,0.062
t1433,0,0.096
t1434,0,0.187
t1435,0,0.223
t1436,0,0.231
t1437,0,0.244
t1438,0,0.225
t1439,0,0.2
t1440,0.033,0.173
t1441,0.134,0.212
t1442,0.259,0.286
t1443,0.288,0.285
t1444,0.324,0.232
t1445,0.335,0.204
t1446,0.365,0.212
t1447,0.326,0.228
t1448,0.236,0.234
t1449,0.122,0.231
t1450,0.024,0.208
t1451,0,0.203
t1452,0,0.195
t1453,0,0.177
t1454,0,0.155
t1455,0,0.148
t1456,0,0.192
t1457,0,0.223
t1458,0,0.099
t1459,0,0.011
t1460,0,0.001
t1461,0,0.001
t1462,0,0.002
t1463,0,0.001
t1464,0.033,0.001
t1465,0.138,0.001
t1466,0.374,0.008
t1467,0.573,0.028
t1468,0.673,0.042
t1469,0.698,0.049
t1470,0.691,0.055
t1471,0.614,0.058
t1472,0.481,0.05
t1473,0.292,0.025
t1474,0.083,0.003
t1475,0,0.025
t1476,0,0.131
t1477,0,0.284
t1478,0,0.4
t1479,0,0.433
t1480,0,0.408
t1481,0,0.365
t1482,0,0.332
t1483,0,0.278
t1484,0,0.236
t1485,0,0.254
t1486,0,0.275
t1487,0,0.254
t1488,0.059,0.158
t1489,0.221,0.076
t1490,0.483,0.152
t1491,0.616,0.208
t1492,0.602,0.251
t1493,0.464,0.307
t1494,0.259,0.367
t1495,0.152,0.401
t1496,0.092,0.346
t1497,0.043,0.274
t1498,0.012,0.249
t1499,0,0.167
t1500,0,0.078
t1501,0,0.104
t1502,0,0.001
t1503,0,0
t1504,0,0.004
t1505,0,0.083
t1506,0,0.212
t1507,0,0.291
t1508,0,0.261
t1509,0,0.262
t1510,0,0.308
t1511,0,0.297
t1512,0.024,0.223
t1513,0.14,0.116
t1514,0.319,0.153
t1515,0.473,0.22
t1516,0.566,0.274
t1517,0.609,0.321
t1518,0.613,0.341
t1519,0.539,0.326
t1520,0.405,0.302
t1521,0.24,0.255
t1522,0.067,0.148
t1523,0,0.073
t1524,0,0.062
t1525,0,0.073
t1526,0,0.068
t1527,0,0.036
t1528,0,0.009
t1529,0,0.001
t1530,0,0
t1531,0,0.001
t1532,0,0.008
t1533,0,0.035
t1534,0,0.114
t1535,0,0.213
t1536,0.074,0.245
t1537,0.244,0.106
t1538,0.335,0.237
t1539,0.37,0.27
t1540,0.359,0.184
t1541,0.325,0.12
t1542,0.289,0.096
t1543,0.229,0.104
t1544,0.192,0.12
t1545,0.125,0.119
t1546,0.041,0.117
t1547,0,0.124
t1548,0,0.146
t1549,0,0.201
t1550,0,0.251
t1551,0,0.287
t1552,0,0.352
t1553,0,0.461
t1554,0,0.578
t1555,0,0.628
t1556,0,0.622
t1557,0,0.61
t1558,0,0.599
t1559,0,0.528
t1560,0.082,0.325
t1561,0.285,0.352
t1562,0.466,0.481
t1563,0.567,0.343
t1564,0.622,0.194
t1565,0.645,0.125
t1566,0.523,0.118
t1567,0.393,0.133
t1568,0.321,0.161
t1569,0.226,0.197
t1570,0.072,0.27
t1571,0,0.41
t1572,0,0.447
t1573,0,0.388
t1574,0,0.328
t1575,0,0.27
t1576,0,0.213
t1577,0,0.192
t1578,0,0.199
t1579,0,0.195
t1580,0,0.18
t1581,0,0.17
t1582,0,0.142
t1583,0,0.073
t1584,0.094,0.023
t1585,0.235,0.005
t1586,0.274,0.015
t1587,0.32,0.009
t1588,0.389,0.003
t1589,0.484,0.002
t1590,0.5,0.002
t1591,0.45,0.004
t1592,0.317,0.004
t1593,0.198,0.005
t1594,0.053,0.008
t1595,0,0.008
t1596,0,0.006
t1597,0,0.004
t1598,0,0.003
t1599,0,0.006
t1600,0,0.011
t1601,0,0.013
t1602,0,0.013
t1603,0,0.014
t1604,0,0.013
t1605,0,0.02
t1606,0,0.064
t1607,0,0.094
t1608,0.049,0.058
t1609,0.121,0.015
t1610,0.215,0.01
t1611,0.491,0.019
t1612,0.71,0.015
t1613,0.709,0.007
t1614,0.537,0.005
t1615,0.419,0.005
t1616,0.342,0.002
t1617,0.188,0
t1618,0.045,0
t1619,0,0
t1620,0,0.003
t1621,0,0.012
t1622,0,0.022
t1623,0,0.028
t1624,0,0.04
t1625,0,0.041
t1626,0,0.02
t1627,0,0.003
t1628,0,0
t1629,0,0
t1630,0,0
t1631,0,0
t1632,0.109,0
t1633,0.329,0
t1634,0.519,0.001
t1635,0.649,0.006
t1636,0.704,0.013
t1637,0.733,0.024
t1638,0.706,0.027
t1639,0.604,0.024
t1640,0.466,0.016
t1641,0.276,0.005
t1642,0.081,0.001
t1643,0,0.002
t1644,0,0.002
t1645,0,0.059
t1646,0,0.296
t1647,0,0.455
t1648,0,0.439
t1649,0,0.364
t1650,0,0.325
t1651,0,0.343
t1652,0,0.398
t1653,0,0.434
t1654,0,0.447
t1655,0,0.422
t1656,0.127,0.259
t1657,0.335,0.088
t1658,0.506,0.1
t1659,0.6,0.133
t1660,0.584,0.103
t1661,0.564,0.089
t1662,0.522,0.122
t1663,0.455,0.197
t1664,0.34,0.271
t1665,0.212,0.345
t1666,0.077,0.387
t1667,0,0.32
t1668,0,0.169
t1669,0,0.107
t1670,0,0.181
t1671,0,0.325
t1672,0,0.402
t1673,0,0.416
t1674,0,0.468
t1675,0,0.505
t1676,0,0.484
t1677,0,0.462
t1678,0,0.472
t1679,0,0.464
t1680,0.145,0.332
t1681,0.389,0.076
t1682,0.581,0.112
t1683,0.705,0.181
t1684,0.782,0.11
t1685,0.801,0.054
t1686,0.769,0.025
t1687,0.68,0.01
t1688,0.539,0.007
t1689,0.344,0.022
t1690,0.121,0.18
t1691,0,0.513
t1692,0,0.682
t1693,0,0.702
t1694,0,0.665
t1695,0,0.601
t1696,0,0.528
t1697,0,0.468
t1698,0,0.433
t1699,0,0.422
t1700,0,0.42
t1701,0,0.43
t1702,0,0.418
t1703,0,0.359
t1704,0.07,0.179
t1705,0.202,0.045
t1706,0.266,0.022
t1707,0.289,0.025
t1708,0.286,0.019
t1709,0.305,0.012
t1710,0.359,0.024
t1711,0.321,0.063
t1712,0.241,0.154
t1713,0.144,0.255
t1714,0.026,0.468
t1715,0,0.654
t1716,0,0.622
t1717,0,0.513
t1718,0,0.337
t1719,0,0.239
t1720,0,0.191
t1721,0,0.158
t1722,0,0.141
t1723,0,0.129
t1724,0,0.124
t1725,0,0.164
t1726,0,0.17
t1727,0,0.153
t1728,0.103,0.098
t1729,0.35,0.051
t1730,0.552,0.097
t1731,0.689,0.098
t1732,0.771,0.07
t1733,0.793,0.059
t1734,0.763,0.056
t1735,0.677,0.051
t1736,0.478,0.049
t1737,0.216,0.036
t1738,0.058,0.013
t1739,0,0.01
t1740,0,0.051
t1741,0,0.14
t1742,0,0.254
t1743,0,0.338
t1744,0,0.305
t1745,0,0.196
t1746,0,0.138
t1747,0,0.136
t1748,0,0.193
t1749,0,0.274
t1750,0,0.317
t1751,0,0.326
t1752,0.066,0.25
t1753,0.204,0.072
t1754,0.409,0.024
t1755,0.604,0.092
t1756,0.711,0.064
t1757,0.756,0.03
t1758,0.63,0.012
t1759,0.514,0.004
t1760,0.367,0
t1761,0.317,0
t1762,0.141,0.008
t1763,0.001,0.078
t1764,0,0.227
t1765,0,0.386
t1766,0,0.495
t1767,0,0.561
t1768,0,0.578
t1769,0,0.536
t1770,0,0.458
t1771,0,0.396
t1772,0,0.352
t1773,0,0.343
t1774,0,0.314
t1775,0,0.32
t1776,0.109,0.313
t1777,0.332,0.128
t1778,0.464,0.201
t1779,0.582,0.289
t1780,0.698,0.225
t1781,0.745,0.138
t1782,0.716,0.07
t1783,0.631,0.033
t1784,0.493,0.03
t1785,0.231,0.049
t1786,0.085,0.183
t1787,0.001,0.488
t1788,0,0.733
t1789,0,0.781
t1790,0,0.751
t1791,0,0.723
t1792,0,0.686
t1793,0,0.602
t1794,0,0.488
t1795,0,0.374
t1796,0,0.31
t1797,0,0.278
t1798,0,0.289
t1799,0,0.312
t1800,0.023,0.272
t1801,0.08,0.156
t1802,0.164,0.118
t1803,0.255,0.294
t1804,0.378,0.377
t1805,0.504,0.342
t1806,0.495,0.294
t1807,0.454,0.264
t1808,0.365,0.258
t1809,0.205,0.275
t1810,0.06,0.316
t1811,0,0.432
t1812,0,0.475
t1813,0,0.446
t1814,0,0.394
t1815,0,0.311
t1816,0,0.219
t1817,0,0.134
t1818,0,0.082
t1819,0,0.039
t1820,0,0.014
t1821,0,0.004
t1822,0,0.002
t1823,0.002,0.002
t1824,0.121,0.002
t1825,0.344,0.005
t1826,0.532,0.035
t1827,0.665,0.03
t1828,0.745,0.023
t1829,0.769,0.023
t1830,0.742,0.022
t1831,0.659,0.019
t1832,0.526,0.015
t1833,0.34,0.014
t1834,0.127,0.073
t1835,0.002,0.447
t1836,0,0.75
t1837,0,0.812
t1838,0,0.812
t1839,0,0.78
t1840,0,0.706
t1841,0,0.666
t1842,0,0.649
t1843,0,0.64
t1844,0,0.636
t1845,0,0.635
t1846,0,0.627
t1847,0.002,0.609
t1848,0.126,0.479
t1849,0.34,0.539
t1850,0.496,0.753
t1851,0.632,0.844
t1852,0.706,0.896
t1853,0.706,0.92
t1854,0.622,0.926
t1855,0.424,0.928
t1856,0.228,0.924
t1857,0.118,0.902
t1858,0.043,0.827
t1859,0,0.728
t1860,0,0.648
t1861,0,0.556
t1862,0,0.469
t1863,0,0.344
t1864,0,0.264
t1865,0,0.353
t1866,0,0.596
t1867,0,0.643
t1868,0,0.647
t1869,0,0.505
t1870,0,0.476
t1871,0,0.311
t1872,0.055,0.137
t1873,0.26,0.133
t1874,0.477,0.225
t1875,0.614,0.223
t1876,0.695,0.214
t1877,0.725,0.213
t1878,0.702,0.197
t1879,0.628,0.163
t1880,0.499,0.12
t1881,0.319,0.071
t1882,0.12,0.012
t1883,0.002,0.002
t1884,0,0.027
t1885,0,0.098
t1886,0,0.172
t1887,0,0.22
t1888,0,0.407
t1889,0,0.7
t1890,0,0.829
t1891,0,0.899
t1892,0,0.926
t1893,0,0.968
t1894,0,0.98
t1895,0,0.985
t1896,0.014,0.968
t1897,0.05,0.915
t1898,0.087,0.961
t1899,0.172,0.953
t1900,0.324,0.931
t1901,0.398,0.926
t1902,0.405,0.915
t1903,0.362,0.885
t1904,0.263,0.893
t1905,0.144,0.906
t1906,0.039,0.857
t1907,0,0.664
t1908,0,0.468
t1909,0,0.364
t1910,0,0.242
t1911,0,0.146
t1912,0,0.088
t1913,0,0.072
t1914,0,0.03
t1915,0,0.022
t1916,0,0.068
t1917,0,0.118
t1918,0,0.135
t1919,0.003,0.169
t1920,0.068,0.1
t1921,0.127,0.085
t1922,0.228,0.097
t1923,0.307,0.097
t1924,0.245,0.093
t1925,0.238,0.1
t1926,0.297,0.046
t1927,0.254,0.027
t1928,0.232,0.038
t1929,0.166,0.049
t1930,0.042,0.052
t1931,0,0.049
t1932,0,0.04
t1933,0,0.086
t1934,0,0.194
t1935,0,0.311
t1936,0,0.357
t1937,0,0.374
t1938,0,0.311
t1939,0,0.214
t1940,0,0.157
t1941,0,0.169
t1942,0,0.233
t1943,0,0.367
t1944,0.024,0.228
t1945,0.089,0.094
t1946,0.246,0.286
t1947,0.418,0.59
t1948,0.659,0.506
t1949,0.756,0.425
t1950,0.764,0.371
t1951,0.689,0.309
t1952,0.547,0.255
t1953,0.35,0.218
t1954,0.133,0.185
t1955,0.004,0.223
t1956,0,0.309
t1957,0,0.367
t1958,0,0.376
t1959,0,0.353
t1960,0,0.291
t1961,0,0.227
t1962,0,0.223
t1963,0,0.165
t1964,0,0.076
t1965,0,0.069
t1966,0,0.074
t1967,0,0.108
t1968,0.046,0.106
t1969,0.141,0.045
t1970,0.227,0.054
t1971,0.299,0.182
t1972,0.456,0.196
t1973,0.556,0.167
t1974,0.594,0.161
t1975,0.503,0.196
t1976,0.307,0.254
t1977,0.158,0.312
t1978,0.079,0.328
t1979,0.003,0.407
t1980,0,0.529
t1981,0,0.553
t1982,0,0.532
t1983,0,0.51
t1984,0,0.496
t1985,0,0.501
t1986,0,0.483
t1987,0,0.427
t1988,0,0.354
t1989,0,0.267
t1990,0,0.175
t1991,0.003,0.117
t1992,0.105,0.076
t1993,0.363,0.069
t1994,0.551,0.127
t1995,0.681,0.111
t1996,0.755,0.059
t1997,0.775,0.031
t1998,0.745,0.018
t1999,0.657,0.011
t2000,0.522,0.006
t2001,0.337,0.005
t2002,0.132,0.043
t2003,0.004,0.302
t2004,0,0.667
t2005,0,0.764
t2006,0,0.741
t2007,0,0.697
t2008,0,0.653
t2009,0,0.617
t2010,0,0.582
t2011,0,0.556
t2012,0,0.472
t2013,0,0.382
t2014,0,0.347
t2015,0,0.347
t2016,0.024,0.296
t2017,0.07,0.234
t2018,0.214,0.251
t2019,0.577,0.502
t2020,0.726,0.613
t2021,0.75,0.599
t2022,0.719,0.586
t2023,0.636,0.617
t2024,0.504,0.666
t2025,0.314,0.705
t2026,0.127,0.678
t2027,0.005,0.735
t2028,0,0.791
t2029,0,0.739
t2030,0,0.656
t2031,0,0.571
t2032,0,0.517
t2033,0,0.488
t2034,0,0.447
t2035,0,0.414
t2036,0,0.372
t2037,0,0.334
t2038,0,0.281
t2039,0.004,0.232
t2040,0.115,0.098
t2041,0.311,0.06
t2042,0.49,0.033
t2043,0.617,0.01
t2044,0.693,0.003
t2045,0.709,0.001
t2046,0.676,0
t2047,0.595,0
t2048,0.46,0
t2049,0.294,0
t2050,0.116,0
t2051,0.004,0
t2052,0,0.003
t2053,0,0.01
t2054,0,0.01
t2055,0,0.01
t2056,0,0.018
t2057,0,0.031
t2058,0,0.041
t2059,0,0.069
t2060,0,0.225
t2061,0,0.439
t2062,0,0.479
t2063,0.002,0.121
t2064,0.066,0.021
t2065,0.198,0.011
t2066,0.395,0.03
t2067,0.535,0.036
t2068,0.58,0.011
t2069,0.61,0.002
t2070,0.617,0.001
t2071,0.548,0
t2072,0.426,0
t2073,0.269,0.001
t2074,0.107,0.001
t2075,0.005,0.011
t2076,0,0.064
t2077,0,0.175
t2078,0,0.28
t2079,0,0.278
t2080,0,0.267
t2081,0,0.299
t2082,0,0.337
t2083,0,0.35
t2084,0,0.343
t2085,0,0.334
t2086,0,0.317
t2087,0.006,0.253
t2088,0.129,0.076
t2089,0.323,0.006
t2090,0.488,0.001
t2091,0.594,0.007
t2092,0.584,0.043
t2093,0.488,0.133
t2094,0.478,0.223
t2095,0.48,0.301
t2096,0.429,0.454
t2097,0.251,0.644
t2098,0.101,0.682
t2099,0.005,0.574
t2100,0,0.422
t2101,0,0.218
t2102,0,0.11
t2103,0,0.083
t2104,0,0.062
t2105,0,0.009
t2106,0,0
t2107,0,0.163
t2108,0,0.59
t2109,0,0.732
t2110,0,0.757
t2111,0.008,0.72
t2112,0.156,0.535
t2113,0.354,0.733
t2114,0.445,0.586
t2115,0.532,0.429
t2116,0.58,0.374
t2117,0.589,0.278
t2118,0.537,0.179
t2119,0.442,0.127
t2120,0.317,0.09
t2121,0.118,0.076
t2122,0.038,0.102
t2123,0,0.138
t2124,0,0.166
t2125,0,0.18
t2126,0,0.173
t2127,0,0.147
t2128,0,0.104
t2129,0,0.097
t2130,0,0.093
t2131,0,0.067
t2132,0,0.042
t2133,0,0.026
t2134,0,0.018
t2135,0.009,0.014
t2136,0.162,0.005
t2137,0.381,0.001
t2138,0.565,0.001
t2139,0.693,0.004
t2140,0.751,0.004
t2141,0.697,0.002
t2142,0.688,0.001
t2143,0.543,0
t2144,0.323,0
t2145,0.202,0
t2146,0.127,0.001
t2147,0.008,0.017
t2148,0,0.076
t2149,0,0.183
t2150,0,0.324
t2151,0,0.491
t2152,0,0.571
t2153,0,0.557
t2154,0,0.515
t2155,0,0.504
t2156,0,0.476
t2157,0,0.397
t2158,0,0.418
t2159,0.009,0.466
t2160,0.165,0.284
t2161,0.364,0.207
t2162,0.52,0.516
t2163,0.661,0.425
t2164,0.741,0.332
t2165,0.773,0.274
t2166,0.746,0.313
t2167,0.663,0.457
t2168,0.531,0.618
t2169,0.332,0.72
t2170,0.104,0.707
t2171,0.004,0.709
t2172,0,0.737
t2173,0,0.73
t2174,0,0.715
t2175,0,0.678
t2176,0,0.644
t2177,0,0.633
t2178,0,0.604
t2179,0,0.556
t2180,0,0.476
t2181,0,0.442
t2182,0,0.425
t2183,0,0.327
t2184,0.024,0.145
t2185,0.064,0.069
t2186,0.116,0.133
t2187,0.162,0.125
t2188,0.204,0.106
t2189,0.233,0.118
t2190,0.237,0.146
t2191,0.205,0.179
t2192,0.17,0.192
t2193,0.12,0.208
t2194,0.058,0.135
t2195,0.003,0.058
t2196,0,0.042
t2197,0,0.039
t2198,0,0.037
t2199,0,0.048
t2200,0,0.087
t2201,0,0.142
t2202,0,0.187
t2203,0,0.223
t2204,0,0.248
t2205,0,0.249
t2206,0,0.233
t2207,0.01,0.208
t2208,0.143,0.094
t2209,0.34,0.056
t2210,0.475,0.065
t2211,0.583,0.049
t2212,0.665,0.031
t2213,0.691,0.02
t2214,0.665,0.016
t2215,0.589,0.014
t2216,0.446,0.014
t2217,0.231,0.018
t2218,0.097,0.032
t2219,0.008,0.057
t2220,0,0.072
t2221,0,0.095
t2222,0,0.121
t2223,0,0.113
t2224,0,0.071
t2225,0,0.029
t2226,0,0.007
t2227,0,0.002
t2228,0,0.001
t2229,0,0.001
t2230,0,0.001
t2231,0.003,0.001
t2232,0.066,0.002
t2233,0.179,0.001
t2234,0.321,0.001
t2235,0.464,0
t2236,0.602,0.001
t2237,0.687,0.001
t2238,0.677,0.003
t2239,0.56,0.007
t2240,0.426,0.008
t2241,0.277,0.008
t2242,0.123,0.01
t2243,0.009,0.061
t2244,0,0.295
t2245,0,0.569
t2246,0,0.645
t2247,0,0.631
t2248,0,0.605
t2249,0,0.585
t2250,0,0.552
t2251,0,0.481
t2252,0,0.374
t2253,0,0.325
t2254,0,0.271
t2255,0.011,0.192
t2256,0.147,0.101
t2257,0.311,0.084
t2258,0.457,0.201
t2259,0.535,0.205
t2260,0.486,0.137
t2261,0.468,0.096
t2262,0.424,0.082
t2263,0.374,0.092
t2264,0.344,0.106
t2265,0.295,0.158
t2266,0.139,0.264
t2267,0.01,0.556
t2268,0,0.749
t2269,0,0.792
t2270,0,0.782
t2271,0,0.755
t2272,0,0.7
t2273,0,0.634
t2274,0,0.543
t2275,0,0.44
t2276,0,0.347
t2277,0,0.241
t2278,0,0.16
t2279,0.012,0.114
t2280,0.147,0.031
t2281,0.346,0.011
t2282,0.516,0.044
t2283,0.65,0.121
t2284,0.723,0.159
t2285,0.741,0.168
t2286,0.713,0.188
t2287,0.633,0.214
t2288,0.51,0.245
t2289,0.342,0.312
t2290,0.151,0.421
t2291,0.011,0.648
t2292,0,0.751
t2293,0,0.678
t2294,0,0.513
t2295,0,0.306
t2296,0,0.176
t2297,0,0.201
t2298,0,0.261
t2299,0,0.254
t2300,0,0.197
t2301,0,0.147
t2302,0,0.159
t2303,0.012,0.206
t2304,0.151,0.104
t2305,0.342,0.068
t2306,0.509,0.052
t2307,0.627,0.028
t2308,0.68,0.004
t2309,0.7,0
t2310,0.672,0
t2311,0.595,0.008
t2312,0.477,0.028
t2313,0.318,0.049
t2314,0.14,0.087
t2315,0.011,0.26
t2316,0,0.556
t2317,0,0.695
t2318,0,0.724
t2319,0,0.711
t2320,0,0.673
t2321,0,0.653
t2322,0,0.664
t2323,0,0.663
t2324,0,0.637
t2325,0,0.622
t2326,0,0.58
t2327,0.013,0.494
t2328,0.156,0.271
t2329,0.335,0.198
t2330,0.506,0.234
t2331,0.628,0.494
t2332,0.69,0.633
t2333,0.713,0.633
t2334,0.678,0.636
t2335,0.541,0.655
t2336,0.284,0.672
t2337,0.113,0.579
t2338,0.028,0.454
t2339,0.001,0.469
t2340,0,0.563
t2341,0,0.706
t2342,0,0.759
t2343,0,0.69
t2344,0,0.608
t2345,0,0.485
t2346,0,0.645
t2347,0,0.735
t2348,0,0.718
t2349,0,0.786
t2350,0,0.893
t2351,0.002,0.949
t2352,0.023,0.983
t2353,0.043,0.98
t2354,0.092,0.97
t2355,0.198,0.97
t2356,0.308,0.962
t2357,0.397,0.944
t2358,0.442,0.922
t2359,0.417,0.909
t2360,0.324,0.886
t2361,0.21,0.849
t2362,0.098,0.84
t2363,0.011,0.82
t2364,0,0.687
t2365,0,0.516
t2366,0,0.482
t2367,0,0.443
t2368,0,0.358
t2369,0,0.252
t2370,0,0.199
t2371,0,0.17
t2372,0,0.151
t2373,0,0.125
t2374,0,0.101
t2375,0.017,0.068
t2376,0.157,0.048
t2377,0.343,0.085
t2378,0.515,0.115
t2379,0.551,0.115
t2380,0.52,0.075
t2381,0.49,0.061
t2382,0.356,0.05
t2383,0.247,0.086
t2384,0.264,0.075
t2385,0.176,0.053
t2386,0.04,0.037
t2387,0.002,0.017
t2388,0,0.006
t2389,0,0.001
t2390,0,0
t2391,0,0
t2392,0,0.005
t2393,0,0.005
t2394,0,0.008
t2395,0,0.036
t2396,0,0.032
t2397,0,0.048
t2398,0,0.064
t2399,0.009,0.055
t2400,0.087,0.017
t2401,0.238,0.018
t2402,0.408,0.015
t2403,0.557,0.011
t2404,0.689,0.006
t2405,0.762,0.002
t2406,0.744,0
t2407,0.661,0
t2408,0.529,0
t2409,0.356,0
t2410,0.162,0.001
t2411,0.014,0.059
t2412,0,0.26
t2413,0,0.463
t2414,0,0.559
t2415,0,0.544
t2416,0,0.483
t2417,0,0.433
t2418,0,0.395
t2419,0,0.356
t2420,0,0.325
t2421,0,0.281
t2422,0,0.251
t2423,0.016,0.269
t2424,0.162,0.153
t2425,0.357,0.306
t2426,0.528,0.386
t2427,0.652,0.413
t2428,0.734,0.447
t2429,0.752,0.5
t2430,0.716,0.547
t2431,0.646,0.582
t2432,0.528,0.583
t2433,0.357,0.558
t2434,0.161,0.481
t2435,0.014,0.379
t2436,0,0.376
t2437,0,0.387
t2438,0,0.364
t2439,0,0.291
t2440,0,0.22
t2441,0,0.156
t2442,0,0.103
t2443,0,0.058
t2444,0,0.028
t2445,0,0.011
t2446,0,0.005
t2447,0.016,0.007
t2448,0.165,0.002
t2449,0.352,0
t2450,0.513,0
t2451,0.628,0
t2452,0.69,0
t2453,0.705,0
t2454,0.655,0
t2455,0.565,0.001
t2456,0.418,0.006
t2457,0.209,0.027
t2458,0.109,0.069
t2459,0.011,0.125
t2460,0,0.233
t2461,0,0.401
t2462,0,0.494
t2463,0,0.362
t2464,0,0.201
t2465,0,0.177
t2466,0,0.305
t2467,0,0.45
t2468,0,0.532
t2469,0,0.67
t2470,0,0.743
t2471,0.008,0.707
t2472,0.075,0.604
t2473,0.208,0.821
t2474,0.339,0.887
t2475,0.524,0.773
t2476,0.718,0.625
t2477,0.765,0.493
t2478,0.719,0.303
t2479,0.635,0.194
t2480,0.538,0.144
t2481,0.381,0.111
t2482,0.184,0.087
t2483,0.016,0.087
t2484,0,0.109
t2485,0,0.138
t2486,0,0.163
t2487,0,0.179
t2488,0,0.178
t2489,0,0.153
t2490,0,0.131
t2491,0,0.118
t2492,0,0.084
t2493,0,0.059
t2494,0,0.076
t2495,0.019,0.107
t2496,0.133,0.068
t2497,0.17,0.033
t2498,0.211,0.056
t2499,0.339,0.1
t2500,0.444,0.083
t2501,0.431,0.094
t2502,0.43,0.119
t2503,0.418,0.162
t2504,0.346,0.248
t2505,0.263,0.341
t2506,0.134,0.358
t2507,0.016,0.352
t2508,0,0.454
t2509,0,0.504
t2510,0,0.461
t2511,0,0.367
t2512,0,0.363
t2513,0,0.413
t2514,0,0.341
t2515,0,0.245
t2516,0,0.223
t2517,0,0.196
t2518,0,0.153
t2519,0.025,0.091
t2520,0.179,0.018
t2521,0.372,0.093
t2522,0.54,0.295
t2523,0.661,0.272
t2524,0.727,0.248
t2525,0.746,0.207
t2526,0.719,0.171
t2527,0.649,0.144
t2528,0.527,0.1
t2529,0.362,0.053
t2530,0.171,0.034
t2531,0.016,0.261
t2532,0,0.739
t2533,0,0.853
t2534,0,0.865
t2535,0,0.865
t2536,0,0.84
t2537,0,0.817
t2538,0,0.769
t2539,0,0.673
t2540,0,0.605
t2541,0,0.516
t2542,0,0.44
t2543,0.024,0.372
t2544,0.19,0.169
t2545,0.39,0.264
t2546,0.554,0.447
t2547,0.666,0.599
t2548,0.733,0.675
t2549,0.749,0.731
t2550,0.72,0.77
t2551,0.646,0.812
t2552,0.527,0.858
t2553,0.359,0.898
t2554,0.164,0.901
t2555,0.018,0.905
t2556,0,0.913
t2557,0,0.872
t2558,0,0.829
t2559,0,0.803
t2560,0,0.785
t2561,0,0.763
t2562,0,0.742
t2563,0,0.722
t2564,0,0.696
t2565,0,0.658
t2566,0,0.608
t2567,0.012,0.521
t2568,0.089,0.302
t2569,0.206,0.276
t2570,0.341,0.199
t2571,0.504,0.129
t2572,0.644,0.07
t2573,0.668,0.05
t2574,0.633,0.041
t2575,0.567,0.048
t2576,0.454,0.081
t2577,0.299,0.136
t2578,0.124,0.266
t2579,0.015,0.464
t2580,0,0.593
t2581,0,0.501
t2582,0,0.361
t2583,0,0.267
t2584,0,0.201
t2585,0,0.182
t2586,0,0.205
t2587,0,0.244
t2588,0,0.261
t2589,0,0.267
t2590,0,0.282
t2591,0.02,0.314
t2592,0.146,0.37
t2593,0.304,0.511
t2594,0.454,0.547
t2595,0.609,0.504
t2596,0.677,0.438
t2597,0.688,0.416
t2598,0.623,0.434
t2599,0.496,0.466
t2600,0.394,0.516
t2601,0.263,0.59
t2602,0.137,0.644
t2603,0.019,0.661
t2604,0,0.668
t2605,0,0.599
t2606,0,0.493
t2607,0,0.425
t2608,0,0.358
t2609,0,0.325
t2610,0,0.277
t2611,0,0.148
t2612,0,0.121
t2613,0,0.154
t2614,0,0.168
t2615,0.022,0.121
t2616,0.116,0.094
t2617,0.211,0.048
t2618,0.28,0.031
t2619,0.34,0.037
t2620,0.413,0.048
t2621,0.454,0.051
t2622,0.475,0.039
t2623,0.443,0.023
t2624,0.355,0.008
t2625,0.192,0.003
t2626,0.073,0.014
t2627,0.008,0.082
t2628,0,0.195
t2629,0,0.257
t2630,0,0.264
t2631,0,0.24
t2632,0,0.209
t2633,0,0.201
t2634,0,0.212
t2635,0,0.167
t2636,0,0.118
t2637,0,0.157
t2638,0,0.216
t2639,0.008,0.207
t2640,0.059,0.241
t2641,0.154,0.309
t2642,0.317,0.285
t2643,0.483,0.247
t2644,0.57,0.211
t2645,0.556,0.206
t2646,0.467,0.235
t2647,0.408,0.254
t2648,0.304,0.25
t2649,0.198,0.218
t2650,0.091,0.156
t2651,0.011,0.071
t2652,0,0.082
t2653,0,0.118
t2654,0,0.077
t2655,0,0.031
t2656,0,0.026
t2657,0,0.055
t2658,0,0.11
t2659,0,0.158
t2660,0,0.187
t2661,0,0.199
t2662,0,0.161
t2663,0.019,0.068
t2664,0.085,0.011
t2665,0.181,0.008
t2666,0.264,0.001
t2667,0.335,0
t2668,0.246,0.001
t2669,0.146,0.004
t2670,0.134,0.029
t2671,0.159,0.042
t2672,0.267,0.017
