t,s,w
t657,0.111,0.062
t658,0,0.033
t659,0,0.02
t660,0,0.021
t661,0,0.029
t662,0,0.035
t663,0,0.035
t664,0,0.042
t665,0,0.052
t666,0,0.064
t667,0,0.079
t668,0,0.112
t669,0,0.169
t670,0,0.215
t671,0,0.213
t672,0.014,0.199
t673,0.257,0.171
t674,0.521,0.099
t675,0.668,0.22
t676,0.733,0.294
t677,0.711,0.3
t678,0.617,0.326
t679,0.493,0.375
t680,0.321,0.311
t681,0.11,0.196
t682,0,0.215
t683,0,0.319
t684,0,0.459
t685,0,0.59
t686,0,0.697
t687,0,0.679
t688,0,0.599
t689,0,0.597
t690,0,0.613
t691,0,0.601
t692,0,0.583
t693,0,0.583
t694,0,0.63
t695,0,0.73
t696,0.003,0.787
t697,0.062,0.872
t698,0.176,0.906
t699,0.274,0.914
t700,0.285,0.891
t701,0.252,0.862
t702,0.251,0.862
t703,0.227,0.86
t704,0.215,0.839
t705,0.129,0.789
t706,0,0.661
t707,0,0.516
t708,0,0.444
t709,0,0.408
t710,0,0.372
t711,0,0.343
t712,0,0.322
t713,0,0.308
t714,0,0.314
t715,0,0.308
t716,0,0.291
t717,0,0.315
t718,0,0.349
t719,0,0.364
t720,0.034,0.341
t721,0.262,0.249
t722,0.377,0.391
t723,0.556,0.611
t724,0.772,0.695
t725,0.844,0.725
t726,0.809,0.751
t727,0.695,0.782
t728,0.498,0.793
t729,0.207,0.708
t730,0.001,0.673
t731,0,0.718
t732,0,0.752
t733,0,0.786
t734,0,0.811
t735,0,0.752
t736,0,0.612
t737,0,0.58
t738,0,0.586
t739,0,0.597
t740,0,0.601
t741,0,0.581
t742,0,0.538
t743,0,0.512
t744,0.036,0.494
t745,0.363,0.326
t746,0.607,0.476
t747,0.761,0.556
t748,0.84,0.552
t749,0.849,0.539
t750,0.79,0.522
t751,0.665,0.509
t752,0.467,0.44
t753,0.187,0.321
t754,0,0.282
t755,0,0.179
t756,0,0.088
t757,0,0.053
t758,0,0.055
t759,0,0.055
t760,0,0.041
t761,0,0.033
t762,0,0.029
t763,0,0.024
t764,0,0.011
t765,0,0.01
t766,0,0.03
t767,0,0.031
t768,0.016,0.031
t769,0.14,0.049
t770,0.234,0.039
t771,0.435,0.066
t772,0.707,0.139
t773,0.742,0.204
t774,0.693,0.248
t775,0.563,0.302
t776,0.26,0.31
t777,0.085,0.302
t778,0,0.433
t779,0,0.55
t780,0,0.582
t781,0,0.695
t782,0,0.711
t783,0,0.714
t784,0,0.688
t785,0,0.635
t786,0,0.619
t787,0,0.633
t788,0,0.628
t789,0,0.564
t790,0,0.499
t791,0,0.435
t792,0.019,0.352
t793,0.264,0.209
t794,0.55,0.407
t795,0.723,0.795
t796,0.8,0.954
t797,0.808,0.981
t798,0.767,0.985
t799,0.661,0.979
t800,0.479,0.961
t801,0.2,0.909
t802,0.002,0.786
t803,0,0.683
t804,0,0.631
t805,0,0.557
t806,0,0.456
t807,0,0.29
t808,0,0.151
t809,0,0.11
t810,0,0.112
t811,0,0.101
t812,0,0.102
t813,0,0.135
t814,0,0.175
t815,0,0.201
t816,0.036,0.219
t817,0.29,0.146
t818,0.476,0.134
t819,0.593,0.274
t820,0.673,0.401
t821,0.692,0.562
t822,0.614,0.668
t823,0.424,0.685
t824,0.213,0.556
t825,0.065,0.469
t826,0,0.485
t827,0,0.413
t828,0,0.317
t829,0,0.3
t830,0,0.346
t831,0,0.374
t832,0,0.313
t833,0,0.231
t834,0,0.145
t835,0,0.063
t836,0,0.01
t837,0,0.001
t838,0,0.005
t839,0,0.022
t840,0.028,0.037
t841,0.271,0.034
t842,0.485,0.034
t843,0.606,0.156
t844,0.709,0.328
t845,0.737,0.53
t846,0.699,0.703
t847,0.585,0.78
t848,0.363,0.742
t849,0.105,0.634
t850,0.001,0.552
t851,0,0.364
t852,0,0.221
t853,0,0.17
