t,s,w
t1393,0.281,0.051
t1394,0.502,0.012
t1395,0.652,0.001
t1396,0.72,0
t1397,0.744,0
t1398,0.703,0
t1399,0.574,0
t1400,0.408,0
t1401,0.2,0
t1402,0.044,0.012
t1403,0,0.082
t1404,0,0.16
t1405,0,0.233
t1406,0,0.286
t1407,0,0.313
t1408,0,0.274
t1409,0,0.194
t1410,0,0.113
t1411,0,0.053
t1412,0,0.013
t1413,0,0.001
t1414,0,0
t1415,0,0
t1416,0.057,0
t1417,0.213,0.001
t1418,0.372,0.055
t1419,0.482,0.133
t1420,0.523,0.175
t1421,0.565,0.212
t1422,0.539,0.223
t1423,0.429,0.209
t1424,0.283,0.201
t1425,0.139,0.213
t1426,0.029,0.305
t1427,0,0.414
t1428,0,0.362
t1429,0,0.267
t1430,0,0.187
t1431,0,0.109
t1432,0,0.033
t1433,0,0.001
t1434,0,0.001
t1435,0,0.001
t1436,0,0
t1437,0,0
t1438,0,0
t1439,0,0
t1440,0.051,0
t1441,0.157,0
t1442,0.221,0
t1443,0.301,0
t1444,0.363,0
t1445,0.364,0
t1446,0.322,0
t1447,0.282,0
t1448,0.193,0
t1449,0.086,0.002
t1450,0.015,0.034
t1451,0,0.101
t1452,0,0.177
t1453,0,0.245
t1454,0,0.279
t1455,0,0.293
t1456,0,0.307
t1457,0,0.318
t1458,0,0.33
t1459,0,0.361
t1460,0,0.388
t1461,0,0.355
t1462,0,0.306
t1463,0,0.292
t1464,0.027,0.265
t1465,0.169,0.187
t1466,0.362,0.143
t1467,0.53,0.08
t1468,0.633,0.059
t1469,0.695,0.042
t1470,0.693,0.033
t1471,0.62,0.027
t1472,0.464,0.018
t1473,0.256,0.006
t1474,0.058,0
t1475,0,0
t1476,0,0.006
t1477,0,0.045
t1478,0,0.134
t1479,0,0.28
t1480,0,0.407
t1481,0,0.464
t1482,0,0.475
t1483,0,0.43
t1484,0,0.363
t1485,0,0.321
t1486,0,0.283
t1487,0,0.22
t1488,0.1,0.156
t1489,0.307,0.049
t1490,0.507,0
t1491,0.625,0
t1492,0.616,0.01
t1493,0.523,0.052
t1494,0.401,0.101
t1495,0.275,0.135
t1496,0.164,0.166
t1497,0.078,0.208
t1498,0.018,0.297
t1499,0,0.369
t1500,0,0.4
t1501,0,0.403
t1502,0,0.397
t1503,0,0.388
t1504,0,0.348
t1505,0,0.289
t1506,0,0.233
t1507,0,0.206
t1508,0,0.221
t1509,0,0.301
t1510,0,0.462
t1511,0,0.556
t1512,0.069,0.537
t1513,0.291,0.285
t1514,0.513,0.361
t1515,0.678,0.374
t1516,0.758,0.241
t1517,0.789,0.148
t1518,0.763,0.127
t1519,0.658,0.154
t1520,0.517,0.195
t1521,0.318,0.233
t1522,0.092,0.267
t1523,0,0.311
t1524,0,0.323
t1525,0,0.311
t1526,0,0.231
t1527,0,0.151
t1528,0,0.135
t1529,0,0.146
t1530,0,0.159
t1531,0,0.175
t1532,0,0.225
t1533,0,0.227
t1534,0,0.207
t1535,0,0.2
t1536,0.15,0.183
t1537,0.414,0.223
t1538,0.624,0.181
t1539,0.767,0.087
t1540,0.845,0.054
t1541,0.866,0.036
t1542,0.831,0.027
t1543,0.728,0.018
t1544,0.575,0.011
t1545,0.359,0.045
t1546,0.108,0.333
t1547,0,0.677
t1548,0,0.767
t1549,0,0.728
t1550,0,0.675
t1551,0,0.635
t1552,0,0.605
t1553,0,0.535
t1554,0,0.41
t1555,0,0.291
t1556,0,0.192
t1557,0,0.127
t1558,0,0.076
t1559,0,0.04
t1560,0.135,0.012
t1561,0.379,0.008
t1562,0.587,0.006
t1563,0.721,0.003
t1564,0.8,0.002
t1565,0.817,0
t1566,0.756,0
t1567,0.623,0
t1568,0.478,0.007
t1569,0.311,0.029
t1570,0.094,0.145
t1571,0,0.348
t1572,0,0.413
t1573,0,0.38
t1574,0,0.362
t1575,0,0.378
t1576,0,0.398
t1577,0,0.391
t1578,0,0.368
t1579,0,0.339
t1580,0,0.264
t1581,0,0.179
t1582,0,0.131
t1583,0,0.12
t1584,0.079,0.094
t1585,0.243,0.115
t1586,0.45,0.154
t1587,0.593,0.177
t1588,0.618,0.222
t1589,0.604,0.231
t1590,0.596,0.182
t1591,0.501,0.135
t1592,0.314,0.111
t1593,0.143,0.115
t1594,0.031,0.194
t1595,0,0.298
t1596,0,0.355
t1597,0,0.398
t1598,0,0.44
t1599,0,0.426
t1600,0,0.36
t1601,0,0.326
t1602,0,0.352
t1603,0,0.367
t1604,0,0.375
t1605,0,0.367
t1606,0,0.374
t1607,0,0.383
t1608,0.091,0.306
t1609,0.316,0.184
t1610,0.53,0.253
t1611,0.677,0.227
t1612,0.737,0.225
t1613,0.763,0.215
t1614,0.741,0.194
t1615,0.663,0.169
t1616,0.525,0.153
t1617,0.321,0.139
t1618,0.094,0.122
t1619,0,0.095
t1620,0,0.119
t1621,0,0.137
t1622,0,0.126
t1623,0,0.09
t1624,0,0.041
t1625,0,0.008
t1626,0,0.001
t1627,0,0.001
t1628,0,0.003
t1629,0,0.01
t1630,0,0.02
t1631,0,0.033
t1632,0.11,0.054
t1633,0.324,0.057
t1634,0.473,0.171
t1635,0.438,0.391
t1636,0.282,0.692
t1637,0.236,0.774
t1638,0.194,0.74
t1639,0.158,0.705
t1640,0.142,0.74
t1641,0.122,0.808
t1642,0.074,0.82
t1643,0,0.922
t1644,0,0.946
t1645,0,0.93
t1646,0,0.908
t1647,0,0.893
t1648,0,0.849
t1649,0,0.843
t1650,0,0.841
t1651,0,0.829
t1652,0,0.801
t1653,0,0.766
t1654,0,0.712
t1655,0,0.697
t1656,0.169,0.563
t1657,0.421,0.634
t1658,0.578,0.733
t1659,0.68,0.644
t1660,0.754,0.555
t1661,0.757,0.525
t1662,0.64,0.59
t1663,0.346,0.703
t1664,0.232,0.787
t1665,0.219,0.816
t1666,0.091,0.783
t1667,0,0.779
t1668,0,0.812
t1669,0,0.836
t1670,0,0.839
t1671,0,0.831
t1672,0,0.822
t1673,0,0.808
t1674,0,0.816
t1675,0,0.813
t1676,0,0.744
t1677,0,0.55
t1678,0,0.362
t1679,0.001,0.256
t1680,0.176,0.158
t1681,0.444,0.119
t1682,0.651,0.087
t1683,0.792,0.148
t1684,0.87,0.264
t1685,0.888,0.368
t1686,0.851,0.432
t1687,0.757,0.476
t1688,0.609,0.512
t1689,0.403,0.551
t1690,0.151,0.571
t1691,0,0.654
t1692,0,0.723
t1693,0,0.706
t1694,0,0.631
t1695,0,0.529
t1696,0,0.455
t1697,0,0.425
t1698,0,0.43
t1699,0,0.447
t1700,0,0.445
t1701,0,0.421
t1702,0,0.342
t1703,0.001,0.221
t1704,0.156,0.092
t1705,0.285,0.037
t1706,0.381,0.055
t1707,0.471,0.088
t1708,0.522,0.148
t1709,0.551,0.217
t1710,0.488,0.265
t1711,0.341,0.289
t1712,0.238,0.302
t1713,0.121,0.296
t1714,0.046,0.408
t1715,0,0.627
t1716,0,0.753
t1717,0,0.782
t1718,0,0.765
t1719,0,0.71
t1720,0,0.676
t1721,0,0.678
t1722,0,0.692
t1723,0,0.715
t1724,0,0.738
t1725,0,0.745
t1726,0,0.726
t1727,0.001,0.693
t1728,0.164,0.532
t1729,0.425,0.276
t1730,0.622,0.454
t1731,0.76,0.574
t1732,0.841,0.682
t1733,0.861,0.744
t1734,0.826,0.786
t1735,0.738,0.831
t1736,0.597,0.864
t1737,0.399,0.88
t1738,0.153,0.839
t1739,0,0.794
t1740,0,0.772
t1741,0,0.753
t1742,0,0.727
t1743,0,0.678
t1744,0,0.656
t1745,0,0.67
t1746,0,0.684
t1747,0,0.692
t1748,0,0.697
t1749,0,0.695
t1750,0,0.68
t1751,0.002,0.655
t1752,0.185,0.471
t1753,0.437,0.283
t1754,0.633,0.515
t1755,0.768,0.432
t1756,0.845,0.386
t1757,0.864,0.377
t1758,0.831,0.394
t1759,0.741,0.398
t1760,0.598,0.367
t1761,0.398,0.302
t1762,0.154,0.236
t1763,0.001,0.249
t1764,0,0.352
t1765,0,0.445
t1766,0,0.481
t1767,0,0.467
t1768,0,0.502
t1769,0,0.551
t1770,0,0.576
t1771,0,0.591
t1772,0,0.594
t1773,0,0.598
t1774,0,0.556
t1775,0.002,0.501
t1776,0.19,0.403
t1777,0.428,0.15
t1778,0.623,0.187
t1779,0.757,0.231
t1780,0.827,0.251
t1781,0.843,0.272
t1782,0.809,0.285
t1783,0.725,0.291
t1784,0.582,0.278
t1785,0.381,0.237
t1786,0.144,0.18
t1787,0.001,0.128
t1788,0,0.129
t1789,0,0.174
t1790,0,0.235
t1791,0,0.27
t1792,0,0.307
t1793,0,0.31
t1794,0,0.255
t1795,0,0.204
t1796,0,0.177
t1797,0,0.154
t1798,0,0.145
t1799,0.002,0.154
t1800,0.158,0.179
t1801,0.394,0.117
t1802,0.587,0.1
t1803,0.715,0.06
t1804,0.772,0.038
t1805,0.788,0.036
t1806,0.727,0.063
t1807,0.539,0.134
t1808,0.295,0.224
t1809,0.128,0.341
t1810,0.034,0.531
t1811,0,0.67
t1812,0,0.705
t1813,0,0.697
t1814,0,0.701
t1815,0,0.713
t1816,0,0.697
t1817,0,0.722
t1818,0,0.684
t1819,0,0.651
t1820,0,0.61
t1821,0,0.571
t1822,0,0.469
t1823,0,0.361
t1824,0.041,0.268
t1825,0.12,0.13
t1826,0.202,0.223
t1827,0.35,0.41
t1828,0.465,0.513
t1829,0.531,0.569
t1830,0.494,0.54
t1831,0.459,0.444
t1832,0.34,0.328
t1833,0.239,0.216
t1834,0.108,0.112
t1835,0.001,0.085
t1836,0,0.15
t1837,0,0.233
t1838,0,0.293
t1839,0,0.343
t1840,0,0.424
t1841,0,0.482
t1842,0,0.513
t1843,0,0.528
t1844,0,0.459
t1845,0,0.355
t1846,0,0.325
t1847,0.003,0.291
t1848,0.137,0.241
t1849,0.285,0.154
t1850,0.511,0.432
t1851,0.69,0.62
t1852,0.772,0.69
t1853,0.748,0.737
t1854,0.377,0.757
t1855,0.269,0.748
t1856,0.244,0.659
t1857,0.175,0.578
t1858,0.052,0.596
t1859,0,0.657
t1860,0,0.662
t1861,0,0.575
t1862,0,0.398
t1863,0,0.242
t1864,0,0.137
t1865,0,0.067
t1866,0,0.023
t1867,0,0.009
t1868,0,0.041
t1869,0,0.025
t1870,0,0.021
t1871,0,0.017
t1872,0.045,0.01
t1873,0.187,0.019
t1874,0.403,0.098
t1875,0.452,0.218
t1876,0.463,0.391
t1877,0.535,0.617
t1878,0.532,0.763
t1879,0.479,0.829
t1880,0.407,0.872
t1881,0.254,0.92
t1882,0.093,0.951
t1883,0.001,0.952
t1884,0,0.906
t1885,0,0.872
t1886,0,0.87
t1887,0,0.899
t1888,0,0.947
t1889,0,0.978
t1890,0,0.98
t1891,0,0.963
t1892,0,0.942
t1893,0,0.928
t1894,0,0.88
t1895,0.002,0.773
t1896,0.1,0.768
t1897,0.307,0.778
t1898,0.531,0.638
t1899,0.609,0.416
t1900,0.65,0.191
t1901,0.624,0.079
t1902,0.56,0.027
t1903,0.476,0.006
t1904,0.339,0.001
t1905,0.188,0
t1906,0.071,0
t1907,0.001,0.006
t1908,0,0.052
t1909,0,0.13
t1910,0,0.231
t1911,0,0.291
t1912,0,0.274
t1913,0,0.228
t1914,0,0.167
t1915,0,0.096
t1916,0,0.076
t1917,0,0.071
t1918,0,0.087
t1919,0.005,0.119
t1920,0.167,0.103
t1921,0.414,0.103
t1922,0.613,0.132
t1923,0.745,0.131
t1924,0.774,0.153
t1925,0.723,0.18
t1926,0.765,0.212
t1927,0.595,0.242
t1928,0.433,0.277
t1929,0.163,0.294
t1930,0.056,0.282
t1931,0.001,0.398
t1932,0,0.602
t1933,0,0.748
t1934,0,0.811
t1935,0,0.777
t1936,0,0.707
t1937,0,0.685
t1938,0,0.703
t1939,0,0.735
t1940,0,0.731
t1941,0,0.638
t1942,0,0.435
t1943,0.007,0.311
t1944,0.199,0.198
t1945,0.457,0.149
t1946,0.659,0.041
t1947,0.797,0.005
t1948,0.873,0.003
t1949,0.892,0.012
t1950,0.857,0.034
t1951,0.763,0.061
t1952,0.612,0.078
t1953,0.406,0.077
t1954,0.167,0.064
t1955,0.004,0.087
t1956,0,0.284
t1957,0,0.488
t1958,0,0.576
t1959,0,0.571
t1960,0,0.582
t1961,0,0.593
t1962,0,0.59
t1963,0,0.598
t1964,0,0.599
t1965,0,0.595
t1966,0,0.586
t1967,0.006,0.558
t1968,0.17,0.358
t1969,0.407,0.245
t1970,0.601,0.243
t1971,0.734,0.144
t1972,0.807,0.163
t1973,0.822,0.235
t1974,0.778,0.289
t1975,0.679,0.334
t1976,0.536,0.384
t1977,0.342,0.439
t1978,0.125,0.444
t1979,0.003,0.505
t1980,0,0.585
t1981,0,0.625
t1982,0,0.58
t1983,0,0.471
t1984,0,0.428
t1985,0,0.482
t1986,0,0.601
t1987,0,0.71
t1988,0,0.756
t1989,0,0.755
t1990,0,0.736
t1991,0.008,0.715
t1992,0.204,0.489
t1993,0.456,0.223
t1994,0.646,0.314
t1995,0.778,0.277
t1996,0.846,0.243
t1997,0.866,0.234
t1998,0.832,0.28
t1999,0.74,0.379
t2000,0.597,0.491
t2001,0.398,0.58
t2002,0.164,0.563
t2003,0.005,0.505
t2004,0,0.382
t2005,0,0.209
t2006,0,0.093
t2007,0,0.059
t2008,0,0.076
t2009,0,0.116
t2010,0,0.152
t2011,0,0.177
t2012,0,0.203
t2013,0,0.236
t2014,0,0.234
t2015,0.008,0.237
t2016,0.198,0.226
t2017,0.435,0.08
t2018,0.613,0.156
t2019,0.706,0.281
t2020,0.784,0.361
t2021,0.817,0.438
t2022,0.791,0.495
t2023,0.698,0.521
t2024,0.554,0.523
t2025,0.342,0.494
t2026,0.13,0.328
t2027,0.005,0.249
t2028,0,0.218
t2029,0,0.201
t2030,0,0.193
t2031,0,0.167
t2032,0,0.127
t2033,0,0.109
t2034,0,0.09
t2035,0,0.079
t2036,0,0.09
t2037,0,0.149
t2038,0,0.228
t2039,0.002,0.262
t2040,0.054,0.263
t2041,0.183,0.137
t2042,0.268,0.042
t2043,0.386,0.017
t2044,0.469,0.019
t2045,0.465,0.048
t2046,0.412,0.101
t2047,0.306,0.186
t2048,0.144,0.312
t2049,0.07,0.355
t2050,0.026,0.355
t2051,0,0.341
t2052,0,0.315
t2053,0,0.308
t2054,0,0.273
t2055,0,0.207
t2056,0,0.149
t2057,0,0.08
t2058,0,0.019
t2059,0,0.077
t2060,0,0.216
t2061,0,0.232
t2062,0,0.215
t2063,0.005,0.187
t2064,0.098,0.138
t2065,0.289,0.065
t2066,0.521,0.005
t2067,0.672,0.012
t2068,0.725,0.064
t2069,0.664,0.142
t2070,0.445,0.285
t2071,0.281,0.408
t2072,0.2,0.376
t2073,0.136,0.213
t2074,0.078,0.067
t2075,0.004,0.002
t2076,0,0.001
t2077,0,0.01
t2078,0,0.062
t2079,0,0.134
t2080,0,0.195
t2081,0,0.249
t2082,0,0.308
t2083,0,0.371
t2084,0,0.395
t2085,0,0.376
t2086,0,0.343
t2087,0.007,0.358
t2088,0.092,0.264
t2089,0.178,0.409
t2090,0.259,0.751
t2091,0.288,0.867
t2092,0.298,0.874
t2093,0.433,0.877
t2094,0.698,0.91
t2095,0.704,0.958
t2096,0.558,0.983
t2097,0.376,0.986
t2098,0.168,0.975
t2099,0.008,0.941
t2100,0,0.882
t2101,0,0.811
t2102,0,0.786
t2103,0,0.773
t2104,0,0.78
t2105,0,0.764
t2106,0,0.751
t2107,0,0.75
t2108,0,0.754
t2109,0,0.765
t2110,0,0.669
t2111,0.012,0.574
t2112,0.217,0.459
t2113,0.467,0.766
t2114,0.665,0.834
t2115,0.801,0.858
t2116,0.873,0.856
t2117,0.884,0.833
t2118,0.837,0.8
t2119,0.762,0.75
t2120,0.614,0.675
t2121,0.408,0.584
t2122,0.173,0.454
t2123,0.008,0.323
t2124,0,0.217
t2125,0,0.139
t2126,0,0.1
t2127,0,0.091
t2128,0,0.12
t2129,0,0.173
t2130,0,0.232
t2131,0,0.278
t2132,0,0.312
t2133,0,0.345
t2134,0,0.375
t2135,0.012,0.387
t2136,0.219,0.195
t2137,0.465,0.192
t2138,0.66,0.22
t2139,0.793,0.233
t2140,0.868,0.229
t2141,0.887,0.225
t2142,0.854,0.229
t2143,0.761,0.214
t2144,0.619,0.187
t2145,0.422,0.164
t2146,0.188,0.125
t2147,0.009,0.062
t2148,0,0.031
t2149,0,0.036
t2150,0,0.053
t2151,0,0.061
t2152,0,0.084
t2153,0,0.139
t2154,0,0.177
t2155,0,0.201
t2156,0,0.219
t2157,0,0.21
t2158,0,0.168
t2159,0.012,0.128
t2160,0.214,0.082
t2161,0.451,0.012
t2162,0.637,0.001
t2163,0.765,0
t2164,0.835,0
t2165,0.851,0
t2166,0.815,0.001
t2167,0.728,0.008
t2168,0.588,0.039
t2169,0.396,0.118
t2170,0.171,0.328
t2171,0.009,0.664
t2172,0,0.758
t2173,0,0.663
t2174,0,0.522
t2175,0,0.42
t2176,0,0.343
t2177,0,0.297
t2178,0,0.261
t2179,0,0.226
t2180,0,0.173
t2181,0,0.099
t2182,0,0.035
t2183,0.011,0.005
t2184,0.144,0
t2185,0.342,0.001
t2186,0.528,0.001
t2187,0.678,0.011
t2188,0.731,0.05
t2189,0.728,0.099
t2190,0.637,0.192
t2191,0.386,0.372
t2192,0.244,0.611
t2193,0.136,0.74
t2194,0.053,0.72
t2195,0.003,0.609
t2196,0,0.494
t2197,0,0.413
t2198,0,0.343
t2199,0,0.279
t2200,0,0.197
t2201,0,0.123
t2202,0,0.077
t2203,0,0.053
t2204,0,0.027
t2205,0,0.003
t2206,0,0
t2207,0.014,0
t2208,0.168,0
t2209,0.367,0.001
t2210,0.57,0.018
t2211,0.698,0.02
t2212,0.76,0.04
t2213,0.774,0.068
t2214,0.719,0.073
t2215,0.588,0.061
t2216,0.433,0.044
t2217,0.217,0.049
t2218,0.06,0.114
t2219,0.003,0.3
t2220,0,0.548
t2221,0,0.665
t2222,0,0.706
t2223,0,0.686
t2224,0,0.683
t2225,0,0.674
t2226,0,0.678
t2227,0,0.685
t2228,0,0.675
t2229,0,0.645
t2230,0,0.59
t2231,0.012,0.532
t2232,0.123,0.35
t2233,0.289,0.256
t2234,0.454,0.31
t2235,0.509,0.223
t2236,0.488,0.192
t2237,0.47,0.205
t2238,0.431,0.233
t2239,0.379,0.256
t2240,0.305,0.279
t2241,0.211,0.295
t2242,0.102,0.27
t2243,0.009,0.382
t2244,0,0.566
t2245,0,0.681
t2246,0,0.732
t2247,0,0.725
t2248,0,0.707
t2249,0,0.697
t2250,0,0.68
t2251,0,0.655
t2252,0,0.613
t2253,0,0.561
t2254,0,0.455
t2255,0.017,0.324
t2256,0.204,0.143
t2257,0.43,0.022
t2258,0.608,0
t2259,0.725,0.074
t2260,0.79,0.157
t2261,0.807,0.26
t2262,0.776,0.386
t2263,0.695,0.518
t2264,0.568,0.622
t2265,0.391,0.69
t2266,0.179,0.674
t2267,0.011,0.624
t2268,0,0.661
t2269,0,0.766
t2270,0,0.873
t2271,0,0.905
t2272,0,0.903
t2273,0,0.895
t2274,0,0.874
t2275,0,0.844
t2276,0,0.8
t2277,0,0.729
t2278,0,0.615
t2279,0.015,0.457
t2280,0.178,0.182
t2281,0.378,0.03
t2282,0.543,0.028
t2283,0.652,0.102
t2284,0.656,0.145
t2285,0.511,0.213
t2286,0.278,0.334
t2287,0.188,0.398
t2288,0.116,0.327
t2289,0.064,0.169
t2290,0.023,0.052
t2291,0,0.005
t2292,0,0.027
t2293,0,0.062
t2294,0,0.155
t2295,0,0.175
t2296,0,0.093
t2297,0,0.032
t2298,0,0.01
t2299,0,0.002
t2300,0,0.011
t2301,0,0.046
t2302,0,0.07
t2303,0.018,0.057
t2304,0.173,0.014
t2305,0.363,0.015
t2306,0.517,0.122
t2307,0.664,0.265
t2308,0.763,0.402
t2309,0.784,0.494
t2310,0.743,0.568
t2311,0.582,0.615
t2312,0.427,0.602
t2313,0.306,0.532
t2314,0.134,0.396
t2315,0.009,0.231
t2316,0,0.131
t2317,0,0.043
t2318,0,0.013
t2319,0,0.068
t2320,0,0.165
t2321,0,0.227
t2322,0,0.209
t2323,0,0.105
t2324,0,0.037
t2325,0,0.083
t2326,0,0.274
t2327,0.004,0.449
t2328,0.042,0.523
t2329,0.106,0.609
t2330,0.199,0.69
t2331,0.327,0.73
t2332,0.418,0.747
t2333,0.455,0.741
t2334,0.439,0.743
t2335,0.383,0.762
t2336,0.302,0.789
t2337,0.189,0.812
t2338,0.072,0.823
t2339,0.006,0.812
t2340,0,0.791
t2341,0,0.812
t2342,0,0.85
t2343,0,0.896
t2344,0,0.896
t2345,0,0.841
t2346,0,0.641
t2347,0,0.516
t2348,0,0.494
t2349,0,0.498
t2350,0,0.544
t2351,0.003,0.63
t2352,0.051,0.713
t2353,0.154,0.75
t2354,0.229,0.627
t2355,0.255,0.51
t2356,0.347,0.469
t2357,0.467,0.454
t2358,0.568,0.436
t2359,0.541,0.415
t2360,0.44,0.41
t2361,0.326,0.407
t2362,0.168,0.323
t2363,0.016,0.218
t2364,0,0.192
t2365,0,0.164
t2366,0,0.112
t2367,0,0.051
t2368,0,0.009
t2369,0,0.001
t2370,0,0.001
t2371,0,0.002
t2372,0,0.002
t2373,0,0.001
t2374,0,0.001
t2375,0.009,0.002
t2376,0.103,0.001
t2377,0.302,0
t2378,0.499,0
t2379,0.604,0
t2380,0.706,0
t2381,0.764,0
t2382,0.752,0
t2383,0.663,0
t2384,0.51,0.003
t2385,0.261,0.073
t2386,0.067,0.216
t2387,0.005,0.328
t2388,0,0.316
t2389,0,0.28
t2390,0,0.325
t2391,0,0.432
t2392,0,0.494
t2393,0,0.488
t2394,0,0.481
t2395,0,0.485
t2396,0,0.444
t2397,0,0.435
t2398,0,0.398
t2399,0.019,0.315
t2400,0.197,0.28
t2401,0.443,0.374
t2402,0.629,0.388
t2403,0.756,0.395
t2404,0.83,0.387
t2405,0.851,0.374
t2406,0.822,0.36
t2407,0.741,0.341
t2408,0.609,0.32
t2409,0.422,0.27
t2410,0.199,0.163
t2411,0.014,0.06
t2412,0,0.088
t2413,0,0.195
t2414,0,0.266
t2415,0,0.249
t2416,0,0.205
t2417,0,0.182
t2418,0,0.193
t2419,0,0.242
t2420,0,0.306
t2421,0,0.367
t2422,0,0.362
t2423,0.025,0.332
t2424,0.099,0.251
t2425,0.073,0.233
t2426,0.109,0.269
t2427,0.158,0.463
t2428,0.217,0.466
t2429,0.354,0.365
t2430,0.322,0.332
t2431,0.199,0.341
t2432,0.129,0.32
t2433,0.082,0.285
t2434,0.033,0.249
t2435,0.003,0.224
t2436,0,0.251
t2437,0,0.337
t2438,0,0.432
t2439,0,0.492
t2440,0,0.511
t2441,0,0.44
t2442,0,0.395
t2443,0,0.343
t2444,0,0.34
t2445,0,0.358
t2446,0,0.338
t2447,0.01,0.325
t2448,0.08,0.339
t2449,0.213,0.328
t2450,0.262,0.325
t2451,0.299,0.4
t2452,0.339,0.485
t2453,0.367,0.568
t2454,0.297,0.614
t2455,0.251,0.644
t2456,0.201,0.692
t2457,0.14,0.734
t2458,0.086,0.686
t2459,0.016,0.644
t2460,0,0.669
t2461,0,0.704
t2462,0,0.695
t2463,0,0.672
t2464,0,0.657
t2465,0,0.668
t2466,0,0.656
t2467,0,0.658
t2468,0,0.674
t2469,0,0.669
t2470,0,0.651
t2471,0.036,0.641
t2472,0.245,0.352
t2473,0.475,0.254
t2474,0.648,0.128
t2475,0.775,0.043
t2476,0.833,0.008
t2477,0.815,0
t2478,0.745,0
t2479,0.537,0
t2480,0.353,0.01
t2481,0.232,0.065
t2482,0.1,0.156
t2483,0.014,0.344
t2484,0,0.525
t2485,0,0.592
t2486,0,0.602
t2487,0,0.568
t2488,0,0.529
t2489,0,0.503
t2490,0,0.516
t2491,0,0.535
t2492,0,0.547
t2493,0,0.544
t2494,0,0.507
t2495,0.033,0.461
t2496,0.204,0.204
t2497,0.359,0.181
t2498,0.506,0.247
t2499,0.631,0.264
t2500,0.689,0.337
t2501,0.583,0.447
t2502,0.64,0.534
t2503,0.629,0.572
t2504,0.494,0.612
t2505,0.29,0.666
t2506,0.093,0.604
t2507,0.006,0.519
t2508,0,0.55
t2509,0,0.609
t2510,0,0.66
t2511,0,0.658
t2512,0,0.597
t2513,0,0.451
t2514,0,0.437
t2515,0,0.348
t2516,0,0.276
t2517,0,0.345
t2518,0,0.505
t2519,0.033,0.544
t2520,0.214,0.32
t2521,0.428,0.32
t2522,0.6,0.468
t2523,0.719,0.413
t2524,0.789,0.344
t2525,0.808,0.298
t2526,0.776,0.264
t2527,0.698,0.184
t2528,0.57,0.114
t2529,0.395,0.068
t2530,0.19,0.041
t2531,0.024,0.043
t2532,0,0.114
t2533,0,0.213
t2534,0,0.334
t2535,0,0.504
t2536,0,0.604
t2537,0,0.654
t2538,0,0.692
t2539,0,0.735
t2540,0,0.759
t2541,0,0.762
t2542,0,0.715
t2543,0.034,0.628
t2544,0.216,0.368
t2545,0.423,0.323
t2546,0.588,0.646
t2547,0.703,0.649
t2548,0.769,0.652
t2549,0.784,0.655
t2550,0.753,0.661
t2551,0.679,0.675
t2552,0.556,0.692
t2553,0.387,0.703
t2554,0.188,0.67
t2555,0.025,0.649
t2556,0,0.724
t2557,0,0.744
t2558,0,0.756
t2559,0,0.76
t2560,0,0.756
t2561,0,0.737
t2562,0,0.69
t2563,0,0.62
t2564,0,0.464
t2565,0,0.186
t2566,0,0.428
t2567,0.034,0.788
t2568,0.208,0.887
t2569,0.41,0.98
t2570,0.575,0.987
t2571,0.691,0.989
t2572,0.76,0.988
t2573,0.787,0.982
t2574,0.763,0.97
t2575,0.683,0.949
t2576,0.555,0.921
t2577,0.378,0.89
t2578,0.18,0.876
t2579,0.027,0.849
t2580,0,0.831
t2581,0,0.869
t2582,0,0.867
t2583,0,0.798
t2584,0,0.692
t2585,0,0.58
t2586,0,0.438
t2587,0,0.342
t2588,0,0.324
t2589,0,0.332
t2590,0,0.36
t2591,0.027,0.451
t2592,0.177,0.59
t2593,0.362,0.619
t2594,0.443,0.646
t2595,0.466,0.628
t2596,0.552,0.523
t2597,0.638,0.392
t2598,0.582,0.321
t2599,0.482,0.297
t2600,0.373,0.305
t2601,0.286,0.33
t2602,0.16,0.352
t2603,0.028,0.341
t2604,0,0.274
t2605,0,0.14
t2606,0,0.034
t2607,0,0.006
t2608,0,0.006
t2609,0,0.015
t2610,0,0.059
t2611,0,0.13
t2612,0,0.208
t2613,0,0.284
t2614,0,0.243
t2615,0.033,0.131
t2616,0.17,0.079
t2617,0.34,0.107
t2618,0.483,0.073
t2619,0.547,0.015
t2620,0.609,0.001
t2621,0.558,0.001
t2622,0.49,0.001
t2623,0.381,0
t2624,0.208,0.001
t2625,0.076,0.038
t2626,0.027,0.136
t2627,0.002,0.241
t2628,0,0.305
t2629,0,0.261
t2630,0,0.124
t2631,0,0.041
t2632,0,0.011
t2633,0,0.017
t2634,0,0.041
t2635,0,0.06
t2636,0,0.067
t2637,0,0.066
t2638,0,0.069
t2639,0.011,0.072
t2640,0.072,0.053
t2641,0.165,0.072
t2642,0.298,0.13
t2643,0.538,0.209
t2644,0.712,0.248
t2645,0.741,0.22
t2646,0.709,0.179
t2647,0.638,0.152
t2648,0.524,0.144
t2649,0.361,0.158
t2650,0.173,0.182
t2651,0.03,0.206
t2652,0,0.251
t2653,0,0.192
t2654,0,0.104
t2655,0,0.046
t2656,0,0.036
t2657,0,0.039
t2658,0,0.034
t2659,0,0.025
t2660,0,0.017
t2661,0,0.006
t2662,0,0.001
t2663,0.019,0
t2664,0.077,0
t2665,0.136,0
t2666,0.172,0.005
t2667,0.189,0.024
t2668,0.2,0.038
t2669,0.195,0.027
