t,s,w
t1088,0.261,0.305
t1089,0.092,0.3
t1090,0.003,0.3
t1091,0,0.305
t1092,0,0.283
t1093,0,0.236
t1094,0,0.193
t1095,0,0.177
t1096,0,0.196
t1097,0,0.249
t1098,0,0.32
t1099,0,0.411
t1100,0,0.498
t1101,0,0.538
t1102,0,0.519
t1103,0.001,0.464
t1104,0.219,0.305
t1105,0.485,0.173
t1106,0.688,0.264
t1107,0.822,0.266
t1108,0.883,0.243
t1109,0.883,0.214
t1110,0.824,0.201
t1111,0.698,0.2
t1112,0.435,0.205
t1113,0.183,0.203
t1114,0.013,0.236
t1115,0,0.253
t1116,0,0.223
t1117,0,0.188
t1118,0,0.156
t1119,0,0.127
t1120,0,0.133
t1121,0,0.161
t1122,0,0.176
t1123,0,0.183
t1124,0,0.205
t1125,0,0.23
t1126,0,0.203
t1127,0,0.153
t1128,0.184,0.086
t1129,0.435,0.028
t1130,0.605,0.03
t1131,0.67,0.012
t1132,0.635,0.006
t1133,0.592,0.007
t1134,0.443,0.011
t1135,0.27,0.008
t1136,0.218,0.002
t1137,0.169,0
t1138,0.008,0
t1139,0,0
t1140,0,0
t1141,0,0.003
t1142,0,0.02
t1143,0,0.035
t1144,0,0.026
t1145,0,0.014
t1146,0,0.018
t1147,0,0.021
t1148,0,0.013
t1149,0,0.026
t1150,0,0.032
t1151,0,0.08
t1152,0.009,0.144
t1153,0.136,0.103
t1154,0.355,0.113
t1155,0.441,0.109
t1156,0.569,0.067
t1157,0.651,0.062
t1158,0.46,0.047
t1159,0.363,0.035
t1160,0.189,0.027
t1161,0.068,0.016
t1162,0.003,0.023
t1163,0,0.019
t1164,0,0.003
t1165,0,0
t1166,0,0
t1167,0,0
t1168,0,0
t1169,0,0
t1170,0,0
t1171,0,0.002
t1172,0,0.011
t1173,0,0.025
t1174,0,0.03
t1175,0,0.032
t1176,0.061,0.05
t1177,0.268,0.076
t1178,0.51,0.079
t1179,0.639,0.102
t1180,0.691,0.125
t1181,0.668,0.12
t1182,0.638,0.116
t1183,0.496,0.129
t1184,0.196,0.111
t1185,0.06,0.064
t1186,0.002,0.03
t1187,0,0.013
t1188,0,0.007
t1189,0,0.001
t1190,0,0
t1191,0,0
t1192,0,0.001
t1193,0,0.009
t1194,0,0.022
t1195,0,0.033
t1196,0,0.043
t1197,0,0.05
t1198,0,0.053
t1199,0,0.062
t1200,0.149,0.06
t1201,0.408,0.086
t1202,0.612,0.078
t1203,0.748,0.018
t1204,0.811,0.001
t1205,0.807,0
t1206,0.743,0
t1207,0.599,0.009
t1208,0.39,0.045
t1209,0.112,0.082
