t,s,w
t824,0.255,0.498
t825,0.033,0.621
t826,0,0.672
t827,0,0.662
t828,0,0.728
t829,0,0.839
t830,0,0.863
t831,0,0.832
t832,0,0.778
t833,0,0.7
t834,0,0.599
t835,0,0.484
t836,0,0.369
t837,0,0.278
t838,0,0.193
t839,0,0.126
t840,0.212,0.063
t841,0.375,0.062
t842,0.509,0.1
t843,0.548,0.091
t844,0.491,0.083
t845,0.387,0.079
t846,0.244,0.073
t847,0.134,0.058
t848,0.052,0.037
t849,0.004,0.027
t850,0,0.037
t851,0,0.061
t852,0,0.072
t853,0,0.078
t854,0,0.124
t855,0,0.236
t856,0,0.4
t857,0,0.55
t858,0,0.639
t859,0,0.663
t860,0,0.615
t861,0,0.564
t862,0,0.448
t863,0,0.355
t864,0.028,0.302
t865,0.115,0.334
t866,0.282,0.297
t867,0.499,0.257
t868,0.736,0.253
t869,0.823,0.272
t870,0.744,0.311
t871,0.582,0.341
t872,0.338,0.299
t873,0.059,0.144
t874,0,0.075
t875,0,0.142
t876,0,0.396
t877,0,0.633
t878,0,0.63
t879,0,0.558
t880,0,0.566
t881,0,0.688
t882,0,0.71
t883,0,0.706
t884,0,0.688
t885,0,0.657
t886,0,0.586
t887,0,0.579
t888,0.277,0.525
t889,0.523,0.746
t890,0.725,0.796
t891,0.846,0.77
t892,0.894,0.758
t893,0.874,0.765
t894,0.785,0.789
t895,0.62,0.809
t896,0.367,0.819
t897,0.068,0.702
t898,0,0.615
t899,0,0.687
t900,0,0.75
t901,0,0.746
t902,0,0.714
t903,0,0.695
t904,0,0.674
t905,0,0.638
t906,0,0.585
t907,0,0.524
t908,0,0.465
t909,0,0.424
t910,0,0.42
t911,0,0.43
t912,0.246,0.342
t913,0.425,0.192
t914,0.508,0.094
t915,0.591,0.051
t916,0.675,0.092
t917,0.697,0.153
t918,0.629,0.186
t919,0.466,0.201
t920,0.227,0.207
t921,0.033,0.164
t922,0,0.148
t923,0,0.243
t924,0,0.432
t925,0,0.63
t926,0,0.722
t927,0,0.762
t928,0,0.765
t929,0,0.69
t930,0,0.633
t931,0,0.586
t932,0,0.56
t933,0,0.534
t934,0,0.544
t935,0,0.573
t936,0.218,0.498
t937,0.498,0.308
t938,0.691,0.43
t939,0.805,0.54
t940,0.851,0.601
t941,0.834,0.61
t942,0.751,0.59
t943,0.597,0.55
t944,0.362,0.458
t945,0.076,0.317
t946,0,0.298
t947,0,0.4
t948,0,0.586
t949,0,0.725
t950,0,0.774
t951,0,0.759
t952,0,0.722
t953,0,0.687
t954,0,0.645
t955,0,0.584
t956,0,0.517
t957,0,0.464
t958,0,0.434
t959,0,0.431
t960,0.228,0.349
t961,0.495,0.152
t962,0.692,0.093
t963,0.805,0.096
t964,0.847,0.112
t965,0.827,0.107
t966,0.745,0.11
t967,0.593,0.119
t968,0.355,0.112
t969,0.067,0.065
t970,0,0.027
t971,0,0.029
t972,0,0.062
t973,0,0.112
t974,0,0.171
t975,0,0.214
t976,0,0.218
t977,0,0.2
t978,0,0.192
t979,0,0.223
t980,0,0.273
t981,0,0.305
t982,0,0.347
t983,0.175,0.354
t984,0.102,0.254
t985,0.349,0.23
t986,0.598,0.341
t987,0.769,0.392
t988,0.847,0.454
t989,0.838,0.529
t990,0.759,0.605
t991,0.608,0.668
t992,0.376,0.705
t993,0.088,0.64
t994,0,0.63
t995,0,0.655
t996,0,0.701
t997,0,0.733
t998,0,0.729
t999,0,0.714
t1000,0,0.709
t1001,0,0.685
t1002,0,0.672
t1003,0,0.622
t1004,0,0.6
t1005,0,0.564
t1006,0,0.481
t1007,0.001,0.45
t1008,0.244,0.352
t1009,0.509,0.25
t1010,0.701,0.256
t1011,0.8,0.255
t1012,0.844,0.302
t1013,0.847,0.315
t1014,0.765,0.317
t1015,0.611,0.303
t1016,0.377,0.264
t1017,0.089,0.208
t1018,0,0.184
t1019,0,0.214
t1020,0,0.326
t1021,0,0.485
t1022,0,0.623
t1023,0,0.69
t1024,0,0.697
t1025,0,0.674
t1026,0,0.642
t1027,0,0.614
t1028,0,0.58
t1029,0,0.544
t1030,0,0.494
t1031,0.001,0.464
t1032,0.252,0.337
t1033,0.522,0.179
t1034,0.714,0.249
t1035,0.827,0.248
t1036,0.875,0.22
t1037,0.857,0.207
t1038,0.775,0.178
t1039,0.623,0.144
t1040,0.392,0.113
t1041,0.101,0.078
t1042,0,0.036
t1043,0,0.024
t1044,0,0.057
t1045,0,0.165
t1046,0,0.361
t1047,0,0.58
t1048,0,0.619
t1049,0,0.59
t1050,0,0.544
t1051,0,0.519
t1052,0,0.506
t1053,0,0.457
t1054,0,0.399
t1055,0.001,0.346
t1056,0.245,0.214
t1057,0.454,0.049
t1058,0.681,0.017
t1059,0.796,0.036
t1060,0.837,0.076
t1061,0.794,0.077
t1062,0.518,0.065
t1063,0.177,0.049
t1064,0.054,0.028
t1065,0.006,0.009
t1066,0,0.008
t1067,0,0.025
t1068,0,0.067
t1069,0,0.113
t1070,0,0.148
t1071,0,0.174
t1072,0,0.191
t1073,0,0.188
t1074,0,0.175
t1075,0,0.153
t1076,0,0.124
t1077,0,0.088
t1078,0,0.042
t1079,0,0.015
t1080,0.023,0.006
t1081,0.075,0.012
t1082,0.142,0.093
t1083,0.216,0.194
t1084,0.256,0.281
t1085,0.302,0.364
t1086,0.272,0.412
t1087,0.267,0.398
t1088,0.161,0.326
t1089,0.043,0.211
t1090,0,0.152
t1091,0,0.176
t1092,0,0.358
t1093,0,0.614
t1094,0,0.746
t1095,0,0.763
t1096,0,0.74
t1097,0,0.692
t1098,0,0.65
t1099,0,0.613
t1100,0,0.575
t1101,0,0.556
t1102,0,0.542
t1103,0.001,0.523
t1104,0.214,0.373
t1105,0.512,0.195
t1106,0.703,0.162
t1107,0.815,0.16
t1108,0.859,0.194
t1109,0.842,0.236
t1110,0.761,0.284
t1111,0.613,0.352
t1112,0.39,0.41
t1113,0.11,0.405
t1114,0,0.608
t1115,0,0.801
t1116,0,0.86
t1117,0,0.852
t1118,0,0.833
t1119,0,0.816
t1120,0,0.8
t1121,0,0.786
t1122,0,0.777
t1123,0,0.766
t1124,0,0.75
t1125,0,0.732
t1126,0,0.725
t1127,0.002,0.722
t1128,0.243,0.618
t1129,0.497,0.472
t1130,0.679,0.532
t1131,0.788,0.494
t1132,0.828,0.447
t1133,0.811,0.384
t1134,0.732,0.352
t1135,0.587,0.355
t1136,0.373,0.32
t1137,0.108,0.28
t1138,0,0.398
t1139,0,0.586
t1140,0,0.726
t1141,0,0.789
t1142,0,0.81
t1143,0,0.824
t1144,0,0.82
t1145,0,0.789
t1146,0,0.739
t1147,0,0.687
t1148,0,0.637
t1149,0,0.607
t1150,0,0.594
t1151,0.003,0.588
t1152,0.238,0.449
t1153,0.472,0.204
t1154,0.653,0.131
t1155,0.753,0.079
t1156,0.763,0.066
t1157,0.59,0.105
t1158,0.424,0.198
t1159,0.271,0.236
t1160,0.11,0.251
t1161,0.014,0.314
t1162,0,0.364
t1163,0,0.359
t1164,0,0.386
t1165,0,0.391
t1166,0,0.284
t1167,0,0.183
t1168,0,0.125
t1169,0,0.093
t1170,0,0.082
t1171,0,0.083
t1172,0,0.08
t1173,0,0.069
t1174,0,0.057
t1175,0,0.055
t1176,0.022,0.055
t1177,0.078,0.026
t1178,0.137,0.012
t1179,0.166,0.006
t1180,0.177,0.006
t1181,0.165,0.015
t1182,0.134,0.034
t1183,0.093,0.048
t1184,0.049,0.055
t1185,0.01,0.067
t1186,0,0.08
t1187,0,0.087
t1188,0,0.095
t1189,0,0.117
t1190,0,0.164
t1191,0,0.236
t1192,0,0.295
t1193,0,0.331
t1194,0,0.358
t1195,0,0.385
t1196,0,0.4
t1197,0,0.412
t1198,0,0.442
t1199,0.001,0.469
t1200,0.141,0.337
t1201,0.429,0.171
t1202,0.619,0.155
t1203,0.732,0.168
t1204,0.755,0.219
t1205,0.746,0.253
t1206,0.675,0.256
t1207,0.54,0.227
t1208,0.343,0.163
t1209,0.103,0.125
t1210,0,0.192
t1211,0,0.405
t1212,0,0.635
t1213,0,0.755
t1214,0,0.797
t1215,0,0.794
t1216,0,0.762
t1217,0,0.72
t1218,0,0.685
t1219,0,0.644
t1220,0,0.584
t1221,0,0.528
t1222,0,0.494
t1223,0.006,0.472
t1224,0.248,0.309
t1225,0.507,0.134
t1226,0.687,0.092
t1227,0.795,0.076
t1228,0.833,0.087
t1229,0.817,0.131
t1230,0.743,0.178
t1231,0.603,0.184
t1232,0.396,0.141
t1233,0.108,0.111
t1234,0,0.127
t1235,0,0.21
t1236,0,0.352
t1237,0,0.485
t1238,0,0.568
t1239,0,0.601
t1240,0,0.625
t1241,0,0.635
t1242,0,0.613
t1243,0,0.58
t1244,0,0.551
t1245,0,0.519
t1246,0,0.488
t1247,0.007,0.484
t1248,0.235,0.328
t1249,0.48,0.132
t1250,0.655,0.094
t1251,0.758,0.112
t1252,0.8,0.162
t1253,0.782,0.213
t1254,0.708,0.228
t1255,0.572,0.231
t1256,0.37,0.193
t1257,0.119,0.153
t1258,0,0.096
t1259,0,0.068
t1260,0,0.088
t1261,0,0.155
t1262,0,0.257
t1263,0,0.334
t1264,0,0.356
t1265,0,0.337
t1266,0,0.306
t1267,0,0.278
t1268,0,0.251
t1269,0,0.22
t1270,0,0.193
t1271,0.008,0.175
t1272,0.233,0.136
t1273,0.478,0.045
t1274,0.656,0.061
t1275,0.761,0.172
t1276,0.804,0.368
t1277,0.786,0.494
t1278,0.71,0.599
t1279,0.564,0.65
t1280,0.36,0.626
t1281,0.111,0.784
t1282,0,0.908
t1283,0,0.932
t1284,0,0.903
t1285,0,0.866
t1286,0,0.832
t1287,0,0.829
t1288,0,0.798
t1289,0,0.783
t1290,0,0.768
t1291,0,0.754
t1292,0,0.74
t1293,0,0.716
t1294,0,0.682
t1295,0.006,0.647
t1296,0.183,0.504
t1297,0.442,0.601
t1298,0.642,0.713
t1299,0.766,0.689
t1300,0.823,0.678
t1301,0.81,0.684
t1302,0.737,0.705
t1303,0.602,0.727
t1304,0.401,0.709
t1305,0.145,0.618
t1306,0,0.71
t1307,0,0.826
t1308,0,0.831
t1309,0,0.774
t1310,0,0.792
t1311,0,0.788
t1312,0,0.739
t1313,0,0.656
t1314,0,0.58
t1315,0,0.528
t1316,0,0.488
t1317,0,0.444
t1318,0,0.404
t1319,0.014,0.381
t1320,0.265,0.254
t1321,0.51,0.166
t1322,0.682,0.259
t1323,0.787,0.344
t1324,0.822,0.398
t1325,0.809,0.454
t1326,0.736,0.51
t1327,0.597,0.547
t1328,0.399,0.472
t1329,0.146,0.386
t1330,0,0.459
t1331,0,0.54
t1332,0,0.613
t1333,0,0.637
t1334,0,0.638
t1335,0,0.613
t1336,0,0.599
t1337,0,0.586
t1338,0,0.548
t1339,0,0.502
t1340,0,0.438
t1341,0,0.393
t1342,0,0.358
t1343,0.013,0.316
t1344,0.243,0.154
t1345,0.481,0.036
t1346,0.658,0.026
t1347,0.765,0.028
t1348,0.811,0.021
t1349,0.799,0.014
t1350,0.726,0.008
t1351,0.589,0.002
t1352,0.384,0
t1353,0.132,0.001
t1354,0,0.011
t1355,0,0.056
t1356,0,0.136
t1357,0,0.235
t1358,0,0.313
t1359,0,0.351
t1360,0,0.367
t1361,0,0.379
t1362,0,0.369
t1363,0,0.348
t1364,0,0.344
t1365,0,0.365
t1366,0,0.401
t1367,0,0.413
t1368,0.02,0.322
t1369,0.058,0.167
t1370,0.099,0.082
t1371,0.142,0.067
t1372,0.177,0.046
t1373,0.209,0.03
t1374,0.223,0.022
t1375,0.211,0.021
t1376,0.146,0.025
t1377,0.052,0.019
t1378,0,0.012
t1379,0,0.028
t1380,0,0.114
t1381,0,0.297
t1382,0,0.506
