t,s,w
t1214,0,0.273
t1215,0,0.253
t1216,0,0.238
t1217,0,0.222
t1218,0,0.203
t1219,0,0.186
t1220,0,0.174
t1221,0,0.156
t1222,0,0.116
t1223,0,0.073
t1224,0.161,0.045
t1225,0.41,0.009
t1226,0.61,0.001
t1227,0.736,0.011
t1228,0.778,0.043
t1229,0.777,0.124
t1230,0.714,0.195
t1231,0.578,0.201
t1232,0.391,0.18
t1233,0.161,0.188
t1234,0.006,0.148
t1235,0,0.098
t1236,0,0.084
t1237,0,0.107
t1238,0,0.132
t1239,0,0.121
t1240,0,0.106
t1241,0,0.111
t1242,0,0.103
t1243,0,0.074
t1244,0,0.043
t1245,0,0.032
t1246,0,0.034
t1247,0,0.037
t1248,0.056,0.041
t1249,0.192,0.026
t1250,0.378,0.049
t1251,0.49,0.061
t1252,0.513,0.041
t1253,0.478,0.024
t1254,0.425,0.014
t1255,0.292,0.011
t1256,0.158,0.025
t1257,0.054,0.035
t1258,0.001,0.015
t1259,0,0.001
t1260,0,0
t1261,0,0
t1262,0,0
t1263,0,0
t1264,0,0
t1265,0,0
t1266,0,0
t1267,0,0.002
t1268,0,0.008
t1269,0,0.022
t1270,0,0.037
t1271,0,0.045
t1272,0.08,0.047
t1273,0.36,0.013
t1274,0.595,0
t1275,0.716,0
t1276,0.767,0
t1277,0.766,0.002
t1278,0.705,0.013
t1279,0.588,0.034
t1280,0.399,0.069
t1281,0.166,0.183
t1282,0.008,0.332
t1283,0,0.408
t1284,0,0.431
t1285,0,0.425
t1286,0,0.395
t1287,0,0.343
t1288,0,0.283
t1289,0,0.207
t1290,0,0.114
t1291,0,0.039
t1292,0,0.008
t1293,0,0.003
t1294,0,0.003
t1295,0,0.002
t1296,0.048,0.007
t1297,0.152,0.015
t1298,0.287,0.029
t1299,0.434,0.065
t1300,0.52,0.069
t1301,0.552,0.045
t1302,0.523,0.03
t1303,0.339,0.025
t1304,0.206,0.068
t1305,0.081,0.226
t1306,0.004,0.398
t1307,0,0.429
t1308,0,0.358
t1309,0,0.261
t1310,0,0.182
t1311,0,0.13
t1312,0,0.123
t1313,0,0.161
t1314,0,0.22
t1315,0,0.276
t1316,0,0.337
t1317,0,0.422
t1318,0,0.481
t1319,0,0.502
t1320,0.044,0.424
t1321,0.134,0.198
t1322,0.228,0.214
t1323,0.3,0.214
t1324,0.361,0.105
t1325,0.444,0.034
t1326,0.515,0.01
t1327,0.491,0.004
t1328,0.342,0.003
t1329,0.143,0.03
t1330,0.008,0.159
t1331,0,0.31
t1332,0,0.383
t1333,0,0.349
t1334,0,0.244
t1335,0,0.126
t1336,0,0.032
t1337,0,0.001
t1338,0,0.002
t1339,0,0.007
t1340,0,0.005
t1341,0,0.011
t1342,0,0.042
t1343,0,0.088
t1344,0.06,0.133
t1345,0.144,0.059
t1346,0.215,0.038
t1347,0.281,0.066
t1348,0.409,0.087
t1349,0.41,0.093
t1350,0.356,0.101
t1351,0.286,0.122
t1352,0.169,0.159
t1353,0.064,0.235
t1354,0.003,0.341
t1355,0,0.388
t1356,0,0.362
t1357,0,0.3
t1358,0,0.225
t1359,0,0.155
t1360,0,0.109
t1361,0,0.084
t1362,0,0.065
t1363,0,0.042
t1364,0,0.031
t1365,0,0.028
t1366,0,0.027
t1367,0,0.024
t1368,0.048,0.009
t1369,0.225,0
t1370,0.472,0
t1371,0.646,0.023
t1372,0.72,0.041
t1373,0.732,0.064
t1374,0.68,0.099
t1375,0.56,0.132
t1376,0.383,0.148
t1377,0.167,0.16
t1378,0.013,0.225
t1379,0,0.294
t1380,0,0.343
t1381,0,0.352
t1382,0,0.329
t1383,0,0.31
t1384,0,0.264
t1385,0,0.203
t1386,0,0.144
