t,s,w
t458,0.514,0
t459,0.714,0.001
t460,0.83,0.008
t461,0.88,0.035
t462,0.865,0.083
t463,0.784,0.131
t464,0.63,0.163
t465,0.384,0.172
t466,0.07,0.173
t467,0,0.224
t468,0,0.352
t469,0,0.523
t470,0,0.648
t471,0,0.71
t472,0,0.727
t473,0,0.707
t474,0,0.671
t475,0,0.632
t476,0,0.601
t477,0,0.585
t478,0,0.553
t479,0,0.538
t480,0,0.535
t481,0.11,0.489
t482,0.377,0.34
t483,0.709,0.299
t484,0.826,0.354
t485,0.87,0.454
t486,0.85,0.538
t487,0.765,0.568
t488,0.609,0.563
t489,0.363,0.488
t490,0.064,0.444
t491,0,0.468
t492,0,0.497
t493,0,0.551
t494,0,0.586
t495,0,0.586
t496,0,0.578
t497,0,0.544
t498,0,0.488
t499,0,0.424
t500,0,0.379
t501,0,0.361
t502,0,0.32
t503,0,0.27
t504,0,0.232
t505,0.219,0.182
t506,0.535,0.103
t507,0.727,0.048
t508,0.839,0.069
t509,0.883,0.093
t510,0.864,0.117
t511,0.785,0.125
t512,0.637,0.11
t513,0.404,0.085
t514,0.094,0.079
t515,0,0.073
t516,0,0.076
t517,0,0.083
t518,0,0.077
t519,0,0.062
t520,0,0.047
t521,0,0.031
t522,0,0.013
t523,0,0.003
t524,0,0.003
t525,0,0.017
t526,0,0.052
t527,0,0.106
t528,0,0.16
t529,0.212,0.209
t530,0.524,0.222
t531,0.713,0.11
t532,0.822,0.047
t533,0.859,0.045
t534,0.836,0.034
t535,0.752,0.02
t536,0.599,0.014
t537,0.362,0.004
t538,0.07,0.015
t539,0,0.128
t540,0,0.291
t541,0,0.36
t542,0,0.316
t543,0,0.206
t544,0,0.115
t545,0,0.083
t546,0,0.13
t547,0,0.312
t548,0,0.509
t549,0,0.601
t550,0,0.613
t551,0,0.558
t552,0,0.488
t553,0.041,0.367
t554,0.146,0.205
t555,0.318,0.313
t556,0.415,0.452
t557,0.363,0.502
t558,0.44,0.501
t559,0.542,0.497
t560,0.382,0.51
t561,0.138,0.479
t562,0.014,0.462
t563,0,0.574
t564,0,0.604
t565,0,0.559
t566,0,0.529
t567,0,0.5
t568,0,0.488
t569,0,0.479
t570,0,0.456
t571,0,0.436
t572,0,0.425
t573,0,0.41
t574,0,0.355
t575,0,0.292
t576,0,0.252
t577,0.169,0.196
t578,0.465,0.063
t579,0.648,0.017
t580,0.737,0.011
t581,0.664,0.002
t582,0.559,0.001
t583,0.444,0
t584,0.322,0.001
t585,0.172,0.001
t586,0.027,0.001
t587,0,0.005
t588,0,0.004
t589,0,0.001
t590,0,0
t591,0,0.002
t592,0,0.03
t593,0,0.074
t594,0,0.093
t595,0,0.087
t596,0,0.093
t597,0,0.103
t598,0,0.112
t599,0,0.176
t600,0,0.238
t601,0.181,0.202
t602,0.476,0.113
t603,0.677,0.131
t604,0.793,0.177
t605,0.838,0.195
t606,0.819,0.203
t607,0.734,0.186
t608,0.578,0.163
t609,0.336,0.149
t610,0.059,0.144
t611,0,0.164
t612,0,0.192
t613,0,0.233
t614,0,0.264
t615,0,0.294
t616,0,0.328
t617,0,0.367
t618,0,0.361
t619,0,0.31
t620,0,0.293
t621,0,0.298
t622,0,0.284
t623,0,0.264
t624,0,0.225
t625,0.061,0.163
t626,0.193,0.072
