t,s,w
t721,0.095,0.24
t722,0.288,0.123
t723,0.466,0.065
t724,0.578,0.014
t725,0.652,0.001
t726,0.614,0
t727,0.55,0
t728,0.425,0
t729,0.231,0
t730,0.06,0.001
t731,0,0.002
t732,0,0.012
t733,0,0.046
t734,0,0.099
t735,0,0.143
t736,0,0.171
t737,0,0.169
t738,0,0.142
t739,0,0.105
t740,0,0.077
t741,0,0.062
t742,0,0.08
t743,0,0.112
t744,0.001,0.127
t745,0.086,0.096
t746,0.224,0.051
t747,0.354,0.03
t748,0.434,0.027
t749,0.362,0.034
t750,0.398,0.04
t751,0.321,0.041
t752,0.321,0.042
t753,0.156,0.04
t754,0.039,0.016
t755,0,0.001
t756,0,0.001
t757,0,0.02
t758,0,0.055
t759,0,0.087
t760,0,0.129
t761,0,0.165
t762,0,0.186
t763,0,0.188
t764,0,0.179
t765,0,0.16
t766,0,0.138
t767,0,0.118
t768,0,0.135
t769,0.023,0.103
t770,0.094,0.066
t771,0.157,0.053
t772,0.226,0.028
t773,0.291,0.008
t774,0.291,0
t775,0.272,0
t776,0.263,0
t777,0.168,0
t778,0.036,0
t779,0,0
t780,0,0.001
t781,0,0.002
t782,0,0.013
t783,0,0.054
t784,0,0.175
t785,0,0.351
t786,0,0.495
t787,0,0.599
t788,0,0.666
t789,0,0.715
t790,0,0.658
t791,0,0.539
t792,0.003,0.381
t793,0.185,0.22
t794,0.42,0.168
t795,0.596,0.137
t796,0.697,0.051
t797,0.745,0.026
t798,0.733,0.015
t799,0.646,0.008
t800,0.508,0.005
t801,0.306,0.003
t802,0.08,0.001
t803,0,0
t804,0,0.002
t805,0,0.026
t806,0,0.086
t807,0,0.139
t808,0,0.155
t809,0,0.174
t810,0,0.216
t811,0,0.222
t812,0,0.189
t813,0,0.229
t814,0,0.312
t815,0,0.256
t816,0.003,0.18
t817,0.134,0.134
t818,0.347,0.056
t819,0.535,0.02
t820,0.605,0.006
t821,0.637,0.004
t822,0.619,0.004
t823,0.547,0.003
t824,0.435,0.001
t825,0.259,0
t826,0.067,0
t827,0,0.002
t828,0,0.008
t829,0,0.009
t830,0,0.002
t831,0,0
t832,0,0
t833,0,0.001
t834,0,0.015
t835,0,0.124
t836,0,0.14
t837,0,0.024
t838,0,0.046
t839,0,0.025
t840,0.005,0.001
t841,0.173,0
t842,0.386,0
t843,0.576,0.003
t844,0.634,0.011
t845,0.691,0.013
t846,0.693,0.012
t847,0.598,0.006
t848,0.466,0.003
t849,0.278,0.002
t850,0.075,0.017
t851,0,0.102
t852,0,0.236
t853,0,0.358
t854,0,0.38
t855,0,0.44
t856,0,0.541
t857,0,0.601
t858,0,0.618
t859,0,0.58
t860,0,0.574
t861,0,0.555
t862,0,0.457
t863,0,0.313
t864,0.003,0.238
t865,0.088,0.147
t866,0.176,0.068
t867,0.283,0.037
t868,0.407,0.036
t869,0.523,0.02
t870,0.406,0.013
t871,0.288,0.023
t872,0.222,0.03
t873,0.121,0.033
t874,0.038,0.037
t875,0,0.076
t876,0,0.202
t877,0,0.38
t878,0,0.513
t879,0,0.562
t880,0,0.576
t881,0,0.564
t882,0,0.493
t883,0,0.406
t884,0,0.383
t885,0,0.427
t886,0,0.429
t887,0,0.384
t888,0.002,0.37
t889,0.092,0.319
t890,0.229,0.268
t891,0.342,0.394
t892,0.437,0.459
t893,0.49,0.424
t894,0.389,0.358
t895,0.168,0.314
t896,0.063,0.274
t897,0.024,0.324
t898,0.005,0.416
t899,0,0.486
t900,0,0.505
t901,0,0.506
t902,0,0.506
t903,0,0.473
t904,0,0.476
t905,0,0.476
t906,0,0.498
t907,0,0.466
t908,0,0.41
t909,0,0.338
t910,0,0.291
t911,0,0.277
t912,0.002,0.256
t913,0.079,0.192
t914,0.189,0.195
t915,0.274,0.205
t916,0.444,0.168
t917,0.544,0.136
t918,0.469,0.112
t919,0.317,0.114
t920,0.194,0.155
t921,0.107,0.21
t922,0.033,0.22
t923,0,0.255
t924,0,0.348
t925,0,0.379
t926,0,0.348
t927,0,0.368
t928,0,0.41
t929,0,0.447
t930,0,0.485
t931,0,0.454
t932,0,0.368
t933,0,0.3
t934,0,0.313
t935,0,0.348
t936,0.003,0.355
t937,0.079,0.27
t938,0.197,0.348
t939,0.301,0.399
t940,0.37,0.386
t941,0.388,0.353
t942,0.355,0.278
t943,0.294,0.2
t944,0.212,0.157
t945,0.122,0.134
t946,0.032,0.087
t947,0,0.104
t948,0,0.146
t949,0,0.183
t950,0,0.191
t951,0,0.185
t952,0,0.218
t953,0,0.3
t954,0,0.269
t955,0,0.204
t956,0,0.201
t957,0,0.206
t958,0,0.191
t959,0,0.199
t960,0.003,0.192
t961,0.096,0.147
t962,0.256,0.128
t963,0.431,0.085
t964,0.581,0.047
t965,0.657,0.025
t966,0.662,0.009
t967,0.606,0.002
t968,0.481,0.002
t969,0.27,0.002
t970,0.086,0.001
t971,0,0
t972,0,0
t973,0,0.001
t974,0,0.001
t975,0,0.001
t976,0,0.001
t977,0,0.001
t978,0,0.001
t979,0,0.003
t980,0,0.011
t981,0,0.027
t982,0,0.042
t983,0,0.05
t984,0.006,0.053
t985,0.128,0.031
t986,0.295,0.014
t987,0.467,0.009
t988,0.584,0.02
t989,0.583,0.029
t990,0.432,0.022
t991,0.339,0.011
t992,0.241,0.003
t993,0.151,0.001
t994,0.048,0.001
t995,0,0.002
t996,0,0.007
t997,0,0.009
t998,0,0.008
t999,0,0.005
t1000,0,0.008
t1001,0,0.016
t1002,0,0.027
t1003,0,0.043
t1004,0,0.061
t1005,0,0.066
t1006,0,0.048
t1007,0,0.021
t1008,0.002,0.013
t1009,0.07,0.008
t1010,0.19,0.001
t1011,0.297,0
t1012,0.317,0
t1013,0.334,0
t1014,0.361,0
t1015,0.378,0
t1016,0.312,0
t1017,0.243,0
t1018,0.08,0.001
t1019,0,0.022
t1020,0,0.035
t1021,0,0.016
t1022,0,0.004
t1023,0,0.002
t1024,0,0.002
t1025,0,0.003
t1026,0,0.007
t1027,0,0.027
t1028,0,0.06
t1029,0,0.098
t1030,0,0.123
t1031,0,0.13
t1032,0.003,0.127
t1033,0.077,0.114
t1034,0.205,0.147
t1035,0.327,0.129
t1036,0.393,0.096
t1037,0.368,0.068
t1038,0.341,0.039
t1039,0.333,0.02
t1040,0.28,0.016
t1041,0.175,0.03
t1042,0.054,0.068
t1043,0,0.111
t1044,0,0.086
t1045,0,0.059
t1046,0,0.03
t1047,0,0.021
t1048,0,0.071
t1049,0,0.177
t1050,0,0.238
t1051,0,0.223
t1052,0,0.223
t1053,0,0.272
t1054,0,0.275
t1055,0,0.275
t1056,0.001,0.278
t1057,0.049,0.21
t1058,0.135,0.192
t1059,0.228,0.178
t1060,0.323,0.123
t1061,0.4,0.088
t1062,0.452,0.082
t1063,0.425,0.077
t1064,0.307,0.063
t1065,0.159,0.06
t1066,0.049,0.063
t1067,0,0.066
t1068,0,0.067
t1069,0,0.08
t1070,0,0.114
t1071,0,0.131
t1072,0,0.114
t1073,0,0.099
t1074,0,0.094
t1075,0,0.094
t1076,0,0.094
t1077,0,0.084
t1078,0,0.082
t1079,0,0.084
t1080,0.004,0.081
t1081,0.098,0.055
t1082,0.272,0.05
t1083,0.422,0.038
t1084,0.542,0.023
t1085,0.599,0.012
t1086,0.547,0.01
t1087,0.513,0.013
t1088,0.433,0.017
t1089,0.229,0.026
t1090,0.075,0.041
t1091,0,0.046
t1092,0,0.035
t1093,0,0.036
t1094,0,0.047
t1095,0,0.052
t1096,0,0.057
t1097,0,0.068
t1098,0,0.106
t1099,0,0.166
t1100,0,0.205
t1101,0,0.214
t1102,0,0.193
t1103,0,0.175
t1104,0.006,0.183
t1105,0.105,0.185
t1106,0.261,0.262
t1107,0.409,0.235
t1108,0.488,0.164
t1109,0.555,0.123
t1110,0.532,0.105
t1111,0.34,0.096
t1112,0.202,0.079
t1113,0.137,0.064
t1114,0.066,0.063
t1115,0,0.095
t1116,0,0.122
t1117,0,0.15
t1118,0,0.15
t1119,0,0.155
t1120,0,0.188
t1121,0,0.199
t1122,0,0.251
t1123,0,0.32
t1124,0,0.343
t1125,0,0.326
t1126,0,0.303
t1127,0,0.248
t1128,0.008,0.225
t1129,0.081,0.177
t1130,0.14,0.209
t1131,0.196,0.187
t1132,0.223,0.167
t1133,0.22,0.176
t1134,0.214,0.16
t1135,0.188,0.141
t1136,0.177,0.136
t1137,0.156,0.134
t1138,0.049,0.121
t1139,0,0.137
t1140,0,0.168
t1141,0,0.138
t1142,0,0.118
t1143,0,0.116
t1144,0,0.099
t1145,0,0.083
t1146,0,0.084
t1147,0,0.092
t1148,0,0.09
t1149,0,0.089
t1150,0,0.092
t1151,0,0.078
t1152,0.009,0.071
t1153,0.165,0.037
t1154,0.382,0.011
t1155,0.511,0.001
t1156,0.55,0
t1157,0.421,0
t1158,0.261,0
t1159,0.248,0
t1160,0.213,0
t1161,0.159,0.001
t1162,0.084,0.005
t1163,0,0.01
t1164,0,0.008
t1165,0,0.006
t1166,0,0.006
t1167,0,0.011
t1168,0,0.027
t1169,0,0.05
t1170,0,0.072
t1171,0,0.086
t1172,0,0.108
t1173,0,0.149
t1174,0,0.17
t1175,0,0.164
t1176,0.015,0.147
t1177,0.166,0.067
t1178,0.329,0.033
t1179,0.454,0.013
t1180,0.52,0.004
t1181,0.515,0.001
t1182,0.517,0
t1183,0.465,0
t1184,0.358,0
t1185,0.214,0
t1186,0.077,0
t1187,0,0
t1188,0,0
t1189,0,0
t1190,0,0.001
t1191,0,0.001
t1192,0,0.002
t1193,0,0.008
t1194,0,0.012
t1195,0,0.015
t1196,0,0.02
t1197,0,0.022
t1198,0,0.02
t1199,0,0.017
t1200,0.009,0.016
t1201,0.118,0.008
t1202,0.265,0
t1203,0.391,0
t1204,0.453,0
t1205,0.489,0
t1206,0.535,0
t1207,0.507,0
t1208,0.389,0
t1209,0.247,0.003
t1210,0.073,0.007
t1211,0,0.007
t1212,0,0.013
t1213,0,0.029
t1214,0,0.077
t1215,0,0.152
t1216,0,0.218
t1217,0,0.219
t1218,0,0.191
t1219,0,0.177
t1220,0,0.162
t1221,0,0.126
t1222,0,0.079
t1223,0,0.054
t1224,0.005,0.08
t1225,0.044,0.085
t1226,0.108,0.059
t1227,0.23,0.021
t1228,0.33,0.003
t1229,0.439,0
t1230,0.529,0
t1231,0.473,0.001
t1232,0.397,0.004
t1233,0.279,0.017
t1234,0.108,0.031
t1235,0.001,0.035
t1236,0,0.04
t1237,0,0.048
t1238,0,0.03
t1239,0,0.027
t1240,0,0.064
t1241,0,0.137
t1242,0,0.259
t1243,0,0.32
t1244,0,0.248
t1245,0,0.179
t1246,0,0.145
t1247,0,0.159
t1248,0.021,0.19
t1249,0.215,0.115
t1250,0.306,0.076
t1251,0.293,0.059
t1252,0.505,0.046
t1253,0.726,0.039
t1254,0.721,0.032
t1255,0.617,0.032
