t,s,w
t1163,0.062,0.18
t1164,0,0.144
t1165,0,0.127
t1166,0,0.102
t1167,0,0.093
t1168,0,0.112
t1169,0,0.126
t1170,0,0.12
t1171,0,0.106
t1172,0,0.1
t1173,0,0.089
t1174,0,0.093
t1175,0,0.097
t1176,0,0.08
t1177,0.159,0.063
t1178,0.424,0.231
t1179,0.589,0.38
t1180,0.639,0.488
t1181,0.659,0.586
t1182,0.675,0.677
t1183,0.647,0.751
t1184,0.6,0.794
t1185,0.453,0.788
t1186,0.273,0.706
t1187,0.057,0.537
t1188,0,0.436
t1189,0,0.398
t1190,0,0.338
t1191,0,0.245
t1192,0,0.159
t1193,0,0.117
t1194,0,0.095
t1195,0,0.093
t1196,0,0.083
t1197,0,0.068
t1198,0,0.058
t1199,0,0.041
t1200,0,0.027
t1201,0.148,0.021
t1202,0.406,0.136
t1203,0.601,0.243
t1204,0.682,0.317
t1205,0.723,0.378
t1206,0.717,0.407
t1207,0.671,0.432
t1208,0.603,0.466
t1209,0.498,0.489
t1210,0.291,0.435
t1211,0.052,0.311
t1212,0,0.3
t1213,0,0.3
t1214,0,0.251
t1215,0,0.201
t1216,0,0.159
t1217,0,0.134
t1218,0,0.11
t1219,0,0.084
t1220,0,0.062
t1221,0,0.053
t1222,0,0.049
t1223,0,0.041
t1224,0.001,0.037
t1225,0.218,0.03
t1226,0.511,0.041
t1227,0.7,0.05
t1228,0.82,0.037
t1229,0.879,0.015
t1230,0.886,0.01
t1231,0.844,0.031
t1232,0.75,0.074
t1233,0.597,0.108
t1234,0.378,0.131
t1235,0.103,0.106
t1236,0,0.081
t1237,0,0.066
t1238,0,0.058
t1239,0,0.052
t1240,0,0.043
t1241,0,0.031
t1242,0,0.024
t1243,0,0.016
t1244,0,0.013
t1245,0,0.012
t1246,0,0.01
t1247,0,0.01
t1248,0.001,0.011
t1249,0.197,0.009
t1250,0.485,0.019
t1251,0.68,0.024
t1252,0.805,0.039
t1253,0.863,0.086
t1254,0.869,0.157
t1255,0.827,0.239
t1256,0.73,0.296
t1257,0.576,0.325
t1258,0.356,0.323
t1259,0.089,0.252
t1260,0,0.207
t1261,0,0.171
t1262,0,0.14
t1263,0,0.121
t1264,0,0.095
t1265,0,0.078
t1266,0,0.068
t1267,0,0.049
t1268,0,0.034
t1269,0,0.024
t1270,0,0.013
t1271,0,0.009
t1272,0.001,0.006
t1273,0.164,0.007
