t,s,w
t987,0.712,0.001
t988,0.24,0.005
t989,0.317,0.002
t990,0.341,0.004
t991,0.345,0.006
t992,0.338,0.01
t993,0.121,0.037
t994,0,0.093
t995,0,0.214
t996,0,0.334
t997,0,0.347
t998,0,0.294
t999,0,0.207
t1000,0,0.121
t1001,0,0.077
t1002,0,0.069
t1003,0,0.093
t1004,0,0.155
t1005,0,0.256
t1006,0,0.348
t1007,0.002,0.401
t1008,0.101,0.344
t1009,0.195,0.356
t1010,0.293,0.547
t1011,0.328,0.594
t1012,0.316,0.595
t1013,0.193,0.328
t1014,0.321,0.299
t1015,0.199,0.454
t1016,0.117,0.497
t1017,0.028,0.475
t1018,0,0.377
t1019,0,0.313
t1020,0,0.278
t1021,0,0.278
t1022,0,0.311
t1023,0,0.323
t1024,0,0.341
t1025,0,0.332
t1026,0,0.344
t1027,0,0.379
t1028,0,0.413
t1029,0,0.42
t1030,0,0.404
t1031,0.001,0.4
t1032,0.102,0.318
t1033,0.285,0.403
t1034,0.465,0.528
t1035,0.588,0.525
t1036,0.622,0.523
t1037,0.496,0.542
t1038,0.386,0.561
t1039,0.272,0.611
t1040,0.174,0.713
t1041,0.07,0.744
t1042,0,0.414
t1043,0,0.501
t1044,0,0.549
t1045,0,0.448
t1046,0,0.459
t1047,0,0.374
t1048,0,0.325
t1049,0,0.309
t1050,0,0.27
t1051,0,0.239
t1052,0,0.278
t1053,0,0.34
t1054,0,0.39
t1055,0,0.435
t1056,0.054,0.334
t1057,0.166,0.585
t1058,0.259,0.649
t1059,0.314,0.556
t1060,0.418,0.454
t1061,0.407,0.419
t1062,0.327,0.355
t1063,0.278,0.312
t1064,0.162,0.294
t1065,0.04,0.259
t1066,0,0.308
t1067,0,0.359
t1068,0,0.35
t1069,0,0.31
t1070,0,0.265
t1071,0,0.215
t1072,0,0.18
t1073,0,0.132
t1074,0,0.122
t1075,0,0.121
t1076,0,0.122
t1077,0,0.114
t1078,0,0.117
t1079,0,0.135
t1080,0.031,0.105
t1081,0.065,0.113
t1082,0.105,0.121
t1083,0.107,0.101
t1084,0.065,0.184
t1085,0.159,0.269
